custom_id,persona_pid,persona_source,source_key,persona_chars,persona_sha1,general_domain_top_1pct,specific_domain_top_1pct,general_domain_top_0_1pct,specific_domain_top_0_1pct,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,max_persona_chars,top_k
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__g9_m5wp79__game_1__p016__g024,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p016__g025,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p016__g026,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p016__g027,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p016__g028,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__g12_m5wp8p__game_2_alt_profile__p016__g029,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__g13_m5wp8q__game_2_alt_profile__p016__g030,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__g3_m5wp6q__game_2_alt_profile__p016__g031,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip3__g7_m5wp78__game_2_alt_profile__p016__g032,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_02_m89542__game_1__p016__g033,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_04_m8aboy__game_1__p016__g034,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_05_m7xlsd__game_1__p016__g035,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_05_m89542__game_1__p016__g036,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_05_m898xg__game_1__p016__g037,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_06_m89b9z__game_1__p016__g038,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_06_m89b9z__game_1,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m89b9z,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""duck-purple-3491"", ""swan-green-9081"", ""whale-pink-7682""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_06_m8acrp__game_1__p016__g039,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_06_m8acrp__game_1,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m8acrp,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""pig-green-499"", ""zebra-red-3364"", ""swan-purple-7217""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_07_m8ad4g__game_1__p016__g040,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_01_m898xg__game_2_alt_profile__p016__g041,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_01_m898xg__game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 01-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p016__g042,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_02_m7xl5i__game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_02_m89542__game_2_alt_profile__p016__g043,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_02_m89542__game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p016__g044,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_02_m8aboy__game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_03_m898xg__game_2_alt_profile__p016__g045,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_03_m898xg__game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_04_m89542__game_2_alt_profile__p016__g046,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_04_m89542__game_2_alt_profile,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 04-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p016__g047,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_05_m7xlsd__game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_54fd349a05e2__record_chip4__cohort_05_m898xg__game_2_alt_profile__p016__g048,personahub_elite_54fd349a05e2,personahub_elite_persona,ElitePersonas/elite_personas.part9.jsonl:813,527,06624b92f7ab29025280603007ce998104ebee59,Technology,Artificial Intelligence,None,None,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_01_m7xia7__game_1__p017__g001,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_02_m7xiz2__game_1__p017__g002,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""otter-blue-1497"", ""peacock-pink-777"", ""badger-red-827""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_03_m8aexq__game_1__p017__g003,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_05_m7xjzy__game_1__p017__g004,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""owl-yellow-7660"", ""iguana-red-1137"", ""whale-blue-4588""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_07_m8ag8i__game_1__p017__g005,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_07_m8ag8i__game_1,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""whale-green-1798"", ""swan-pink-1424"", ""turtle-yellow-7601""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_12_m8agmu__game_1__p017__g006,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_12_m8agmu__game_1,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 12-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""monkey-pink-6874"", ""buffalo-orange-6610"", ""goose-purple-9985""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_14_m8agmu__game_1__p017__g007,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_14_m8agmu__game_1,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 14-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""ram-pink-8623"", ""squid-yellow-4597"", ""otter-pink-5988""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_15_m8agmu__game_1__p017__g008,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_15_m8agmu__game_1,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 15-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_d469419fe9f5__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p017__g009,personahub_elite_d469419fe9f5,personahub_elite_persona,ElitePersonas/elite_personas.part11.jsonl:125,866,a3e053446646ac960d12a339141d36dbb6cb023b,medicine,sports medicine,None,concussion management in adolescent athletes,chip2__cohort_04_m8aexq__game_2_alt_profile,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""iguana-orange-9224"", ""ram-red-5745"", ""dolphin-purple-6605""]",gpt-5-mini,0,3
