custom_id,parse_success,parse_errors,validation_errors,text,parsed_target,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,data_source,check,act,decision_time_bucket,return_pct,send_if_act_without_check,send_if_act_after_check,send_if_no_act_without_check,send_if_no_act_after_check,send_if_act_fast,send_if_no_act_fast,send_if_act_slow,send_if_no_act_slow,send_if_act,send_if_no_act,process_label,process_binary,act_binary,pattern_label,action_premium,action_premium_without_check,action_premium_after_check,action_premium_fast,action_premium_slow,process_premium_if_act,process_premium_if_no_act
two_stage_trust_punishment_y2hgu__e3b_b_946,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E3B__B__946,E3B__B__946,E3B_ROLE_B_HIDDEN,baseline,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e3b_b_97,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E3B__B__97,E3B__B__97,E3B_ROLE_B_HIDDEN,baseline,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e3b_b_991,True,[],[],"{""send_if_act"": 7, ""send_if_no_act"": 5}","{'send_if_act': 7, 'send_if_no_act': 5}",E3B__B__991,E3B__B__991,E3B_ROLE_B_HIDDEN,baseline,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time,generated,,,,,,,,,,,,,7.0,5.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e3b_b_993,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E3B__B__993,E3B__B__993,E3B_ROLE_B_HIDDEN,baseline,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e3b_b_998,True,[],[],"{""send_if_act"": 6, ""send_if_no_act"": 4}","{'send_if_act': 6, 'send_if_no_act': 4}",E3B__B__998,E3B__B__998,E3B_ROLE_B_HIDDEN,baseline,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e3b_b_1021,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 7, 'send_if_no_act_slow': 4}",E3B__B__1021,E3B__B__1021,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,7.0,4.0,,,,,,,,,,2.0,3.0,-4.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_1092,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__1092,E3B__B__1092,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_1112,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 6,
  ""send_if_act_slow"": 5,
  ""send_if_no_act_slow"": 7
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 6, 'send_if_act_slow': 5, 'send_if_no_act_slow': 7}",E3B__B__1112,E3B__B__1112,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,6.0,5.0,7.0,,,,,,,,,,-2.0,-2.0,-1.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_1131,True,[],[],"{
  ""send_if_act_fast"": 5,
  ""send_if_no_act_fast"": 4,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 3
}","{'send_if_act_fast': 5, 'send_if_no_act_fast': 4, 'send_if_act_slow': 7, 'send_if_no_act_slow': 3}",E3B__B__1131,E3B__B__1131,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,5.0,4.0,7.0,3.0,,,,,,,,,,1.0,4.0,-2.0,1.0
two_stage_trust_punishment_y2hgu__e3b_b_1137,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__1137,E3B__B__1137,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_1149,True,[],[],"{
  ""send_if_act_fast"": 6,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 8,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 6, 'send_if_no_act_fast': 3, 'send_if_act_slow': 8, 'send_if_no_act_slow': 4}",E3B__B__1149,E3B__B__1149,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,6.0,3.0,8.0,4.0,,,,,,,,,,3.0,4.0,-2.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_1181,True,[],[],"{
  ""send_if_act_fast"": 7,
  ""send_if_no_act_fast"": 4,
  ""send_if_act_slow"": 8,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 7, 'send_if_no_act_fast': 4, 'send_if_act_slow': 8, 'send_if_no_act_slow': 5}",E3B__B__1181,E3B__B__1181,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,7.0,4.0,8.0,5.0,,,,,,,,,,3.0,3.0,-1.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_1225,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__1225,E3B__B__1225,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_1281,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__1281,E3B__B__1281,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_1304,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__1304,E3B__B__1304,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,4.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_134,True,[],[],"{
  ""send_if_act_fast"": 7,
  ""send_if_no_act_fast"": 4,
  ""send_if_act_slow"": 8,
  ""send_if_no_act_slow"": 3
}","{'send_if_act_fast': 7, 'send_if_no_act_fast': 4, 'send_if_act_slow': 8, 'send_if_no_act_slow': 3}",E3B__B__134,E3B__B__134,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,7.0,4.0,8.0,3.0,,,,,,,,,,3.0,5.0,-1.0,1.0
two_stage_trust_punishment_y2hgu__e3b_b_170,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__170,E3B__B__170,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_190,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 3
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 3}",E3B__B__190,E3B__B__190,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,3.0,,,,,,,,,,2.0,4.0,-3.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_193,True,[],[],"{
  ""send_if_act_fast"": 6,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 6, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 4}",E3B__B__193,E3B__B__193,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,6.0,3.0,7.0,4.0,,,,,,,,,,3.0,3.0,-1.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_266,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__266,E3B__B__266,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,4.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_271,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 6, 'send_if_no_act_slow': 5}",E3B__B__271,E3B__B__271,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,6.0,5.0,,,,,,,,,,1.0,1.0,-2.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_272,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__272,E3B__B__272,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,4.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_35,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__35,E3B__B__35,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_36,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 2, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__36,E3B__B__36,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,2.0,6.0,4.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_416,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__416,E3B__B__416,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_420,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 6,
  ""send_if_act_slow"": 5,
  ""send_if_no_act_slow"": 7
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 6, 'send_if_act_slow': 5, 'send_if_no_act_slow': 7}",E3B__B__420,E3B__B__420,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,6.0,5.0,7.0,,,,,,,,,,-3.0,-2.0,-2.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_440,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__440,E3B__B__440,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_480,True,[],[],"{
  ""send_if_act_fast"": 5,
  ""send_if_no_act_fast"": 4,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 3
}","{'send_if_act_fast': 5, 'send_if_no_act_fast': 4, 'send_if_act_slow': 7, 'send_if_no_act_slow': 3}",E3B__B__480,E3B__B__480,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,5.0,4.0,7.0,3.0,,,,,,,,,,1.0,4.0,-2.0,1.0
two_stage_trust_punishment_y2hgu__e3b_b_506,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__506,E3B__B__506,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_525,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__525,E3B__B__525,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_527,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__527,E3B__B__527,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_538,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__538,E3B__B__538,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,4.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_545,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__545,E3B__B__545,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_552,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__552,E3B__B__552,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_559,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__559,E3B__B__559,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,4.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_571,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 2
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 2}",E3B__B__571,E3B__B__571,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,2.0,,,,,,,,,,2.0,4.0,-3.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_593,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__593,E3B__B__593,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,6.0,4.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_630,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 6,
  ""send_if_act_slow"": 3,
  ""send_if_no_act_slow"": 7
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 6, 'send_if_act_slow': 3, 'send_if_no_act_slow': 7}",E3B__B__630,E3B__B__630,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,6.0,3.0,7.0,,,,,,,,,,-2.0,-4.0,1.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_646,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__646,E3B__B__646,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_674,True,[],[],"{
  ""send_if_act_fast"": 6,
  ""send_if_no_act_fast"": 4,
  ""send_if_act_slow"": 8,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 6, 'send_if_no_act_fast': 4, 'send_if_act_slow': 8, 'send_if_no_act_slow': 5}",E3B__B__674,E3B__B__674,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,6.0,4.0,8.0,5.0,,,,,,,,,,2.0,3.0,-2.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_683,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 6,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 2, 'send_if_act_slow': 6, 'send_if_no_act_slow': 4}",E3B__B__683,E3B__B__683,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,2.0,6.0,4.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_697,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__697,E3B__B__697,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_709,True,[],[],"{
  ""send_if_act_fast"": 2,
  ""send_if_no_act_fast"": 7,
  ""send_if_act_slow"": 3,
  ""send_if_no_act_slow"": 8
}","{'send_if_act_fast': 2, 'send_if_no_act_fast': 7, 'send_if_act_slow': 3, 'send_if_no_act_slow': 8}",E3B__B__709,E3B__B__709,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,2.0,7.0,3.0,8.0,,,,,,,,,,-5.0,-5.0,-1.0,-1.0
two_stage_trust_punishment_y2hgu__e3b_b_772,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 3
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 1, 'send_if_act_slow': 7, 'send_if_no_act_slow': 3}",E3B__B__772,E3B__B__772,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,1.0,7.0,3.0,,,,,,,,,,3.0,4.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_781,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 3,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 3, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__781,E3B__B__781,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,3.0,7.0,5.0,,,,,,,,,,1.0,2.0,-3.0,-2.0
two_stage_trust_punishment_y2hgu__e3b_b_79,True,[],[],"{
  ""send_if_act_fast"": 3,
  ""send_if_no_act_fast"": 1,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 4
}","{'send_if_act_fast': 3, 'send_if_no_act_fast': 1, 'send_if_act_slow': 7, 'send_if_no_act_slow': 4}",E3B__B__79,E3B__B__79,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,3.0,1.0,7.0,4.0,,,,,,,,,,2.0,3.0,-4.0,-3.0
two_stage_trust_punishment_y2hgu__e3b_b_852,True,[],[],"{
  ""send_if_act_fast"": 4,
  ""send_if_no_act_fast"": 2,
  ""send_if_act_slow"": 7,
  ""send_if_no_act_slow"": 5
}","{'send_if_act_fast': 4, 'send_if_no_act_fast': 2, 'send_if_act_slow': 7, 'send_if_no_act_slow': 5}",E3B__B__852,E3B__B__852,E3B_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time,generated,,,,,,,,,4.0,2.0,7.0,5.0,,,,,,,,,,2.0,2.0,-3.0,-3.0
