record_id,unit_id,treatment_name,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,gold_target_json
E5__A__390,E5__A__390,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 100}"
E5__A__423,E5__A__423,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__541,E5__A__541,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__547,E5__A__547,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__572,E5__A__572,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__740,E5__A__740,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__784,E5__A__784,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__787,E5__A__787,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__792,E5__A__792,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 100}"
E5__A__908,E5__A__908,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 15}"
E5__A__959,E5__A__959,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__980,E5__A__980,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__987,E5__A__987,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__992,E5__A__992,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__1038,E5__A__1038,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 51}"
E5__A__1186,E5__A__1186,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__1217,E5__A__1217,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 71}"
E5__A__1244,E5__A__1244,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1249,E5__A__1249,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1263,E5__A__1263,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 39}"
E5__A__1325,E5__A__1325,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 40}"
E5__A__1414,E5__A__1414,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 0}"
E5__A__1507,E5__A__1507,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 10}"
E5__A__1560,E5__A__1560,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__158,E5__A__158,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1666,E5__A__1666,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 52}"
E5__A__1709,E5__A__1709,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1716,E5__A__1716,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__1864,E5__A__1864,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 38}"
E5__A__1873,E5__A__1873,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__1875,E5__A__1875,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 70}"
E5__A__2026,E5__A__2026,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__2048,E5__A__2048,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__2169,E5__A__2169,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 30}"
E5__A__2181,E5__A__2181,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 10}"
E5__A__2217,E5__A__2217,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__2300,E5__A__2300,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 25}"
E5__A__2347,E5__A__2347,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 10}"
E5__A__2385,E5__A__2385,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__2391,E5__A__2391,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 40}"
E5__A__2414,E5__A__2414,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 20}"
E5__A__2424,E5__A__2424,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2436,E5__A__2436,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 20}"
E5__A__2448,E5__A__2448,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2477,E5__A__2477,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 20}"
E5__A__2518,E5__A__2518,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2592,E5__A__2592,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 30}"
E5__A__2602,E5__A__2602,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__305,E5__A__305,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__323,E5__A__323,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__347,E5__A__347,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 20}"
E5__A__379,E5__A__379,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__501,E5__A__501,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 30}"
E5__A__531,E5__A__531,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 40}"
E5__A__560,E5__A__560,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 32}"
E5__A__693,E5__A__693,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__738,E5__A__738,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 40}"
E5__A__739,E5__A__739,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__746,E5__A__746,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 30}"
E5__A__888,E5__A__888,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__931,E5__A__931,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__964,E5__A__964,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__966,E5__A__966,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__99,E5__A__99,E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__B__1045,E5__B__1045,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E5__B__1167,E5__B__1167,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 10}"
E5__B__1207,E5__B__1207,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E5__B__1256,E5__B__1256,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E5__B__1271,E5__B__1271,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E5__B__1288,E5__B__1288,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E5__B__133,E5__B__133,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 3, ""send_if_no_act"": 10}"
E5__B__1445,E5__B__1445,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E5__B__1553,E5__B__1553,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 10}"
E5__B__1588,E5__B__1588,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E5__B__1617,E5__B__1617,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 2}"
E5__B__167,E5__B__167,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E5__B__1705,E5__B__1705,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 0}"
E5__B__1710,E5__B__1710,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 10}"
E5__B__1853,E5__B__1853,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 4}"
E5__B__1860,E5__B__1860,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 6}"
E5__B__1865,E5__B__1865,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 10}"
E5__B__2016,E5__B__2016,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E5__B__2036,E5__B__2036,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E5__B__2144,E5__B__2144,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 4, ""send_if_no_act"": 5}"
E5__B__2155,E5__B__2155,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 5}"
E5__B__2195,E5__B__2195,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E5__B__2276,E5__B__2276,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 6, ""send_if_no_act"": 4}"
E5__B__2319,E5__B__2319,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E5__B__2345,E5__B__2345,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 10}"
E5__B__2348,E5__B__2348,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 1, ""send_if_no_act"": 5}"
E5__B__2376,E5__B__2376,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 3, ""send_if_no_act"": 0}"
E5__B__2381,E5__B__2381,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 4}"
E5__B__2399,E5__B__2399,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 8, ""send_if_no_act"": 5}"
E5__B__2409,E5__B__2409,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E5__B__2435,E5__B__2435,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 10}"
E5__B__2474,E5__B__2474,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 3, ""send_if_no_act"": 8}"
E5__B__2536,E5__B__2536,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 3}"
E5__B__2563,E5__B__2563,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E5__B__3,E5__B__3,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E5__B__313,E5__B__313,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 5}"
E5__B__362,E5__B__362,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 10}"
E5__B__398,E5__B__398,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E5__B__519,E5__B__519,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E5__B__53,E5__B__53,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 10}"
E5__B__564,E5__B__564,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 4, ""send_if_no_act"": 10}"
E5__B__682,E5__B__682,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E5__B__715,E5__B__715,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E5__B__724,E5__B__724,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 1, ""send_if_no_act"": 6}"
E5__B__725,E5__B__725,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 2, ""send_if_no_act"": 5}"
E5__B__883,E5__B__883,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 3, ""send_if_no_act"": 9}"
E5__B__920,E5__B__920,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 10}"
E5__B__983,E5__B__983,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 10}"
E5__B__984,E5__B__984,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 0, ""send_if_no_act"": 3}"
E5__B__995,E5__B__995,E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,punish,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E5__B__1064,E5__B__1064,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 3, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 4}"
E5__B__1195,E5__B__1195,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 3, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 7}"
E5__B__1287,E5__B__1287,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 1, ""send_if_act_after_check"": 3, ""send_if_no_act_without_check"": 7, ""send_if_no_act_after_check"": 7}"
E5__B__1339,E5__B__1339,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E5__B__1346,E5__B__1346,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 3, ""send_if_act_after_check"": 3, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 4}"
E5__B__1373,E5__B__1373,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 4, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 7, ""send_if_no_act_after_check"": 4}"
E5__B__144,E5__B__144,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__1520,E5__B__1520,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 5}"
E5__B__1643,E5__B__1643,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 6, ""send_if_no_act_after_check"": 0}"
E5__B__1679,E5__B__1679,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 7, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 3}"
E5__B__170,E5__B__170,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__1768,E5__B__1768,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 8, ""send_if_act_after_check"": 8, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 6}"
E5__B__1803,E5__B__1803,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 4, ""send_if_no_act_without_check"": 6, ""send_if_no_act_after_check"": 4}"
E5__B__1805,E5__B__1805,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 8, ""send_if_no_act_without_check"": 6, ""send_if_no_act_after_check"": 4}"
E5__B__1957,E5__B__1957,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 0}"
E5__B__1967,E5__B__1967,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 7, ""send_if_no_act_after_check"": 4}"
E5__B__1969,E5__B__1969,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 6, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 2}"
E5__B__2122,E5__B__2122,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 1, ""send_if_no_act_after_check"": 1}"
E5__B__2146,E5__B__2146,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E5__B__226,E5__B__226,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 6, ""send_if_act_after_check"": 8, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 6}"
E5__B__2272,E5__B__2272,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 5}"
E5__B__2309,E5__B__2309,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 5}"
E5__B__2394,E5__B__2394,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 4, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 6}"
E5__B__2444,E5__B__2444,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E5__B__2476,E5__B__2476,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 2}"
E5__B__2481,E5__B__2481,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 1, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E5__B__2509,E5__B__2509,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 10}"
E5__B__2519,E5__B__2519,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 7, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 6, ""send_if_no_act_after_check"": 2}"
E5__B__2535,E5__B__2535,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 8, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 8, ""send_if_no_act_after_check"": 8}"
E5__B__2548,E5__B__2548,E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,punish,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 6, ""send_if_no_act_after_check"": 10}"
