tag,cluster_id,cluster_title,config_column,config_value,count,cluster_n,pct_within_cluster
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_endowment,20,138,138,1.0
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_numRounds,11,12,138,0.08695652173913043
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_playerCount,19,19,138,0.13768115942028986
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_punishmentCost,2,44,138,0.3188405797101449
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_punishmentExists,False,133,138,0.9637681159420289
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_punishmentMagnitude,3.0,24,138,0.17391304347826086
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_rewardCost,2,44,138,0.3188405797101449
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_rewardExists,False,110,138,0.7971014492753623
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_rewardMagnitude,1.0,44,138,0.3188405797101449
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_showNRounds,True,72,138,0.5217391304347826
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_showOtherSummaries,True,138,138,1.0
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_showPunishmentId,False,75,138,0.5434782608695652
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_showRewardId,False,75,138,0.5434782608695652
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_MPCR,0.25,9,128,0.0703125
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_allOrNothing,True,73,128,0.5703125
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_chat,True,75,128,0.5859375
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_defaultContribProp,0,65,128,0.5078125
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_endowment,20,128,128,1.0
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_numRounds,12,16,128,0.125
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_playerCount,16,13,128,0.1015625
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_punishmentCost,2,39,128,0.3046875
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_punishmentExists,False,119,128,0.9296875
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_punishmentMagnitude,3.0,19,128,0.1484375
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_rewardCost,2,39,128,0.3046875
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_rewardExists,True,88,128,0.6875
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_rewardMagnitude,2.0,37,128,0.2890625
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_showNRounds,True,86,128,0.671875
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_showOtherSummaries,True,128,128,1.0
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_showPunishmentId,True,67,128,0.5234375
RESPONSE_TO_OTHERS_OUTCOME,11,Observing Without Reacting: A Behavioral Analysis,CONFIG_showRewardId,True,67,128,0.5234375
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_MPCR,0.52,10,99,0.10101010101010101
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_allOrNothing,True,66,99,0.6666666666666666
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_chat,False,68,99,0.6868686868686869
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_defaultContribProp,0,60,99,0.6060606060606061
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_endowment,20,99,99,1.0
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_numRounds,4,12,99,0.12121212121212122
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_playerCount,18,16,99,0.16161616161616163
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_punishmentCost,2,38,99,0.3838383838383838
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_punishmentExists,False,88,99,0.8888888888888888
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_punishmentMagnitude,4.0,20,99,0.20202020202020202
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_rewardCost,2,38,99,0.3838383838383838
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_rewardExists,False,59,99,0.5959595959595959
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_rewardMagnitude,1.0,29,99,0.29292929292929293
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_showNRounds,True,53,99,0.5353535353535354
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_showOtherSummaries,True,99,99,1.0
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_showPunishmentId,False,57,99,0.5757575757575758
RESPONSE_TO_OTHERS_OUTCOME,12,Stable Cooperation Amid Payoff Disparities,CONFIG_showRewardId,False,57,99,0.5757575757575758
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_MPCR,0.52,13,119,0.1092436974789916
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_allOrNothing,True,68,119,0.5714285714285714
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_chat,False,97,119,0.8151260504201681
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_defaultContribProp,0,65,119,0.5462184873949579
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_endowment,20,119,119,1.0
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_numRounds,28,12,119,0.10084033613445378
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_playerCount,9,17,119,0.14285714285714285
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_punishmentCost,3,42,119,0.35294117647058826
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_punishmentExists,False,113,119,0.9495798319327731
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_punishmentMagnitude,5.0,29,119,0.24369747899159663
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_rewardCost,3,42,119,0.35294117647058826
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_rewardExists,False,93,119,0.7815126050420168
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_rewardMagnitude,3.0,30,119,0.25210084033613445
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_showNRounds,False,60,119,0.5042016806722689
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_showOtherSummaries,True,119,119,1.0
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_showPunishmentId,True,65,119,0.5462184873949579
RESPONSE_TO_OTHERS_OUTCOME,13,Opportunistic Players in Contribution Dynamics,CONFIG_showRewardId,True,65,119,0.5462184873949579
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_MPCR,0.3,11,116,0.09482758620689655
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_allOrNothing,False,70,116,0.603448275862069
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_chat,False,89,116,0.7672413793103449
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_defaultContribProp,0,62,116,0.5344827586206896
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_endowment,20,116,116,1.0
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_numRounds,12,20,116,0.1724137931034483
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_playerCount,18,15,116,0.12931034482758622
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_punishmentCost,2,42,116,0.3620689655172414
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_punishmentExists,False,114,116,0.9827586206896551
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_punishmentMagnitude,3.0,22,116,0.1896551724137931
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_rewardCost,2,42,116,0.3620689655172414
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_rewardExists,True,93,116,0.8017241379310345
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_rewardMagnitude,3.0,36,116,0.3103448275862069
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_showNRounds,False,60,116,0.5172413793103449
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_showOtherSummaries,True,116,116,1.0
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_showPunishmentId,False,64,116,0.5517241379310345
RESPONSE_TO_OTHERS_OUTCOME,14,Indifferent Players in Reward Dynamics,CONFIG_showRewardId,False,64,116,0.5517241379310345
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_MPCR,0.6,7,56,0.125
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_allOrNothing,False,33,56,0.5892857142857143
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_chat,True,46,56,0.8214285714285714
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_defaultContribProp,1,35,56,0.625
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_endowment,20,56,56,1.0
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_numRounds,2,7,56,0.125
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_playerCount,15,9,56,0.16071428571428573
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_punishmentCost,2,23,56,0.4107142857142857
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_punishmentExists,True,56,56,1.0
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_punishmentMagnitude,7.0,12,56,0.21428571428571427
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_rewardCost,2,23,56,0.4107142857142857
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_rewardExists,False,28,56,0.5
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_rewardMagnitude,2.0,20,56,0.35714285714285715
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_showNRounds,True,36,56,0.6428571428571429
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_showOtherSummaries,True,33,56,0.5892857142857143
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_showPunishmentId,True,56,56,1.0
RESPONSE_TO_PUNISHER,0,Understanding Responses to Punishment,CONFIG_showRewardId,True,56,56,1.0
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_MPCR,0.62,6,64,0.09375
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_allOrNothing,True,36,64,0.5625
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_chat,True,44,64,0.6875
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_defaultContribProp,1,34,64,0.53125
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_endowment,20,64,64,1.0
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_numRounds,2,7,64,0.109375
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_playerCount,16,9,64,0.140625
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_punishmentCost,2,26,64,0.40625
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_punishmentExists,True,64,64,1.0
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_punishmentMagnitude,4.0,16,64,0.25
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_rewardCost,2,26,64,0.40625
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_rewardExists,True,41,64,0.640625
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_rewardMagnitude,2.0,28,64,0.4375
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_showNRounds,True,42,64,0.65625
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_showOtherSummaries,True,38,64,0.59375
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_showPunishmentId,True,64,64,1.0
RESPONSE_TO_PUNISHER,1,Understanding Responses to Punishment,CONFIG_showRewardId,True,64,64,1.0
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_MPCR,0.66,6,47,0.1276595744680851
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_allOrNothing,False,24,47,0.5106382978723404
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_chat,True,33,47,0.7021276595744681
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_defaultContribProp,1,29,47,0.6170212765957447
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_endowment,20,47,47,1.0
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_numRounds,2,6,47,0.1276595744680851
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_playerCount,16,11,47,0.23404255319148937
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_punishmentCost,2,21,47,0.44680851063829785
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_punishmentExists,True,47,47,1.0
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_punishmentMagnitude,2.0,12,47,0.2553191489361702
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_rewardCost,2,21,47,0.44680851063829785
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_rewardExists,True,30,47,0.6382978723404256
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_rewardMagnitude,2.0,21,47,0.44680851063829785
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_showNRounds,False,30,47,0.6382978723404256
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_showOtherSummaries,True,28,47,0.5957446808510638
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_showPunishmentId,True,47,47,1.0
RESPONSE_TO_PUNISHER,2,Understanding Unpunished Behavior Patterns,CONFIG_showRewardId,True,47,47,1.0
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_MPCR,0.12,4,41,0.0975609756097561
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_allOrNothing,False,25,41,0.6097560975609756
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_chat,False,24,41,0.5853658536585366
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_defaultContribProp,1,22,41,0.5365853658536586
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_endowment,20,41,41,1.0
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_numRounds,2,6,41,0.14634146341463414
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_playerCount,15,6,41,0.14634146341463414
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_punishmentCost,2,14,41,0.34146341463414637
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_punishmentExists,True,41,41,1.0
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_punishmentMagnitude,2.0,10,41,0.24390243902439024
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_rewardCost,2,14,41,0.34146341463414637
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_rewardExists,True,24,41,0.5853658536585366
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_rewardMagnitude,2.0,19,41,0.4634146341463415
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_showNRounds,True,23,41,0.5609756097560976
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_showOtherSummaries,False,22,41,0.5365853658536586
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_showPunishmentId,True,41,41,1.0
RESPONSE_TO_PUNISHER,3,Responses to Punishment Remain Unexplored,CONFIG_showRewardId,True,41,41,1.0
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_MPCR,0.24,12,54,0.2222222222222222
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_allOrNothing,True,29,54,0.5370370370370371
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_chat,True,51,54,0.9444444444444444
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_defaultContribProp,0,28,54,0.5185185185185185
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_endowment,20,54,54,1.0
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_numRounds,12,10,54,0.18518518518518517
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_playerCount,19,13,54,0.24074074074074073
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_punishmentCost,2,19,54,0.35185185185185186
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_punishmentExists,True,54,54,1.0
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_punishmentMagnitude,11.0,10,54,0.18518518518518517
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_rewardCost,2,19,54,0.35185185185185186
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_rewardExists,False,41,54,0.7592592592592593
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_rewardMagnitude,2.0,25,54,0.46296296296296297
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_showNRounds,True,32,54,0.5925925925925926
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_showOtherSummaries,True,32,54,0.5925925925925926
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_showPunishmentId,True,54,54,1.0
RESPONSE_TO_PUNISHER,4,Understanding Responses to Punishment Dynamics,CONFIG_showRewardId,True,54,54,1.0
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_MPCR,0.23,7,63,0.1111111111111111
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_allOrNothing,False,37,63,0.5873015873015873
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_chat,True,42,63,0.6666666666666666
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_defaultContribProp,0,40,63,0.6349206349206349
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_endowment,20,63,63,1.0
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_numRounds,23,8,63,0.12698412698412698
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_playerCount,19,24,63,0.38095238095238093
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_punishmentCost,3,18,63,0.2857142857142857
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_punishmentExists,True,63,63,1.0
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_punishmentMagnitude,4.0,14,63,0.2222222222222222
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_rewardCost,3,18,63,0.2857142857142857
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_rewardExists,False,37,63,0.5873015873015873
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_rewardMagnitude,2.0,19,63,0.30158730158730157
RESPONSE_TO_PUNISHER,5,Responses to Punishment Without Retaliation,CONFIG_showNRounds,False,32,63,0.5079365079365079
