sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
304,61,4,mm_individual_demo_061_04_ab_wvsw6covered168,mm_individual_demo_061_04_ab,tuF7EMqJvAFxgjTPe,-927302648_3795732522852655.0,3795732522852660,13,2833e281fb9c21f930a613e3d21906ad,12696,stay,swerve,left,right,stay,swerve,B,swerve,POL,POL,35,graduate,male,35000,0.59,0.84,Age,Age,Young,1,797,200,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 35
Gender: Male
Education: Graduate degree
Annual income: $35,001-$50,000
Political views: 0.59 on a conservative (0) to progressive (1) scale
Religiosity: 0.84 on a not religious (0) to very religious (1) scale
Country: POL

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 boy.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
305,61,5,mm_individual_demo_061_05_ab_wvsw6covered168,mm_individual_demo_061_05_ab,vnBnqhSR2E9PyjyDA,1354617932_3502530637973224.0,3502530637973220,8,2833e281fb9c21f930a613e3d21906ad,12696,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,22,bachelor,female,50000,0.5,0.88,Age,Age,Young,1,799,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Female
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.88 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 boy.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
306,62,1,mm_individual_demo_062_01_ab_wvsw6covered168,mm_individual_demo_062_01_ab,AEHymt53rGbs3uudZ,1024691622_9242457565074794.0,9242457565074790,9,ffaf426a31ff53d4d7698292978d817f,12653,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,24,graduate,female,80000,0,1,Random,Age,Rand,1,795,199,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Female
Education: Graduate degree
Annual income: $80,001-$100,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 girl.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
311,63,1,mm_individual_demo_063_01_ab_wvsw6covered168,mm_individual_demo_063_01_ab,7qpbu3YivBmbrFxtH,-1485635155_8247545685153455.0,8247545685153460,12,57b635852ad54f8541552a5f6e71dbb0,11597,swerve,stay,left,right,swerve,stay,A,swerve,BRA,BRA,21,college,male,under5000,0.95,0.56,Fitness,Fitness,Fat,0,815,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.95 on a conservative (0) to progressive (1) scale
Religiosity: 0.56 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 female athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
313,63,3,mm_individual_demo_063_03_ab_wvsw6covered168,mm_individual_demo_063_03_ab,a4zjzfHYf9ob88c89,-1920767145_1142008131199496.0,1142008131199500,1,57b635852ad54f8541552a5f6e71dbb0,11597,stay,swerve,left,right,stay,swerve,A,stay,NLD,NLD,27,graduate,male,50000,0.71,0,Fitness,Fitness,Fat,0,817,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 27
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.71 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: NLD

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
322,65,2,mm_individual_demo_065_02_ab_wvsw6covered168,mm_individual_demo_065_02_ab,DvqJuezZQtGncfGHJ,656176426_4421125413468478.0,4421125413468480,9,3e0c5465a62a205260ee74a0071a1b5a,11444,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,23,college,male,25000,0.68,0.63,Age,Age,Old,0,817,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Attended college
Annual income: $25,001-$35,000
Political views: 0.68 on a conservative (0) to progressive (1) scale
Religiosity: 0.63 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
325,65,5,mm_individual_demo_065_05_ab_wvsw6covered168,mm_individual_demo_065_05_ab,rGygitHXzPMCxSE9j,-2056033394_2899366730220682.0,2899366730220680,9,3e0c5465a62a205260ee74a0071a1b5a,11444,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,30,bachelor,male,35000,1,0,Age,Age,Old,0,816,204,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
326,66,1,mm_individual_demo_066_01_ab_wvsw6covered168,mm_individual_demo_066_01_ab,ZzNwTYRzeYjEGsw4e,1658849334_7795589673296163.0,7795589673296160,1,6f3de36a8dca725f5e5c7c821a25c2e3,11438,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,25,high,male,5000,0.83,0,Age,Age,Young,0,815,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 25
Gender: Male
Education: High school diploma
Annual income: $5,000-$10,000
Political views: 0.83 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
328,66,3,mm_individual_demo_066_03_ab_wvsw6covered168,mm_individual_demo_066_03_ab,iJk2e3PX6MfTEoeCn,-387276849_6257042572348153.0,6257042572348150,5,6f3de36a8dca725f5e5c7c821a25c2e3,11438,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,22,college,male,50000,0.5,0.12,Age,Age,Young,0,813,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: Attended college
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.12 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
330,66,5,mm_individual_demo_066_05_ab_wvsw6covered168,mm_individual_demo_066_05_ab,oxnMzQNoaJWE2YHhK,-206351385_7544334643896109.0,7544334643896110,8,6f3de36a8dca725f5e5c7c821a25c2e3,11438,swerve,stay,left,right,swerve,stay,B,stay,COL,COL,21,college,male,under5000,0.55,0.89,Age,Age,Young,0,810,203,232,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.55 on a conservative (0) to progressive (1) scale
Religiosity: 0.89 on a not religious (0) to very religious (1) scale
Country: COL

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 elderly man.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
331,67,1,mm_individual_demo_067_01_ab_wvsw6covered168,mm_individual_demo_067_01_ab,EDAabs6DzWFEWW7Gt,-612046194_2735329151585728.0,2735329151585730,6,af1ecc4748b89e799b89b9fc4f035175,11403,swerve,stay,left,right,swerve,stay,A,swerve,BRA,BRA,27,vocational,male,15000,0.73,0.27,Fitness,Fitness,Fat,0,817,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 27
Gender: Male
Education: Vocational training
Annual income: $15,001-$25,000
Political views: 0.73 on a conservative (0) to progressive (1) scale
Religiosity: 0.27 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 male athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
332,67,2,mm_individual_demo_067_02_ab_wvsw6covered168,mm_individual_demo_067_02_ab,giewJ4acSCCB2Lspx,-1565522585_2011007825467456.0,2011007825467460,10,af1ecc4748b89e799b89b9fc4f035175,11403,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,24,high,male,50000,0.34,0,Fitness,Fitness,Fat,0,817,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Male
Education: High school diploma
Annual income: $50,001-$80,000
Political views: 0.34 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
333,67,3,mm_individual_demo_067_03_ab_wvsw6covered168,mm_individual_demo_067_03_ab,ibbj5pCtoHvXeXq4Z,-1826425247_7618233547545969.0,7618233547545970,2,af1ecc4748b89e799b89b9fc4f035175,11403,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,70,graduate,male,15000,0.83,0,Fitness,Fitness,Fat,0,813,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 70
Gender: Male
Education: Graduate degree
Annual income: $15,001-$25,000
Political views: 0.83 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
334,67,4,mm_individual_demo_067_04_ab_wvsw6covered168,mm_individual_demo_067_04_ab,sNhmXWCTHzE8TE7Kf,1386068606_2903083564509538.0,2903083564509540,4,af1ecc4748b89e799b89b9fc4f035175,11403,swerve,stay,left,right,swerve,stay,B,stay,JPN,JPN,24,vocational,male,50000,0.57,0.29,Fitness,Fitness,Fat,0,817,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Male
Education: Vocational training
Annual income: $50,001-$80,000
Political views: 0.57 on a conservative (0) to progressive (1) scale
Religiosity: 0.29 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 male athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
