custom_id,player_id,player_mean_contribution_rate,player_mean_normalized_payoff,player_contribution_volatility,player_punish_round_rate,player_reward_round_rate,observed_rounds,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_rounds,twin_pid,seat_index,message_count,player_message_rate,behavioral_stability,communication_coordination,conditional_cooperation,cooperation_orientation,exploitation_caution,generosity_without_return,norm_enforcement,model_name
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,Dx9MPCRtFM3qjRApp,0.8058823529411764,0.5510480054090602,0.0820372098881256,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,1334,6,3,0.17647058823529413,0.52,0.49,0.52,0.77,0.32,0.72,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,E9Xh8tiKYjLeBz9Ki,0.611764705882353,0.6068289384719404,0.07180326832784532,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,974,7,0,0.0,0.43,0.37,0.52,0.63,0.48,0.61,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,JxFLeGgG44g7YN2tF,0.761764705882353,0.5637254901960783,0.0831890330807703,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,1583,8,2,0.11764705882352941,0.71,0.59,0.45,0.66,0.33,0.67,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,QtdLztmFZxDdGCZPJ,0.3647058823529412,0.6778228532792427,0.08705087404087496,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,788,9,3,0.17647058823529413,0.71,0.68,0.3,0.44,0.69,0.27,0.38,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,ZwbikxT5jGwH3zqKg,0.6264705882352941,0.602603110209601,0.10306714981138371,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,845,10,0,0.0,0.46,0.47,0.42,0.7,0.48,0.63,0.15,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,jzg3vqfP432ZMSLxM,0.8735294117647059,0.5316091954022988,0.07299808027053446,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,271,11,2,0.11764705882352941,0.67,0.57,0.56,0.84,0.63,0.78,0.51,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,kotqMELyuhiRpDEYg,0.6558823529411765,0.5941514536849222,0.07252251768198795,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,510,12,3,0.17647058823529413,0.96,0.79,0.57,0.67,0.66,0.55,0.44,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,pJo7N9kAbWN5PLHsP,0.3558823529411765,0.6550033806626098,0.11230519465903992,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,476,13,1,0.058823529411764705,0.93,0.45,0.26,0.31,0.75,0.29,0.39,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,rMyfvGSGf2Xavefpf,0.37941176470588234,0.6482420554428667,0.13067564642072385,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,1670,14,3,0.17647058823529413,0.47,0.61,0.35,0.54,0.7,0.34,0.36,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,tnFrNSqr4yA6BBAp3,0.7088235294117647,0.5721771467207573,0.07714633558002354,0.11764705882352941,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,57,15,5,0.29411764705882354,1.0,0.52,0.53,0.69,0.59,0.57,0.52,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_13_T__yyC2ywtsHCrp9PF8v__k0__rep1,xS9wo5maoae6Y9yFf,0.5176470588235295,0.6338742393509127,0.07658362686053846,0.0,0.0,17,yyC2ywtsHCrp9PF8v,VALIDATION_13_T,True,True,True,17,766,16,2,0.11764705882352941,0.78,0.78,0.44,0.64,0.68,0.48,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,72WGoGTFmS5KPtSTa,0.6105263157894737,0.9868421052631583,0.2003805244294892,0.0,0.0,19,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,True,False,True,19,2007,1,6,0.3157894736842105,0.5,0.46,0.29,0.28,0.65,0.24,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,PZ42f3QNd4Pcgkwwu,0.8342105263157894,0.7171052631578951,0.11361596392064688,0.0,0.05263157894736842,19,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,True,False,True,19,1131,2,10,0.5263157894736842,0.43,0.42,0.42,0.69,0.31,0.66,0.2,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,QgLJv2JWTZgtuhjhR,0.7999999999999999,0.766447368421053,0.12354415362426845,0.0,0.0,19,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,True,False,True,19,912,3,10,0.5263157894736842,0.9,0.49,0.52,0.69,0.38,0.61,0.44,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,cPL2v74h67jmywZdN,0.8526315789473684,0.6973684210526319,0.11972961227449817,0.0,0.47368421052631576,19,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,True,False,True,19,934,4,12,0.631578947368421,0.94,0.61,0.48,0.82,0.3,0.78,0.18,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,jPuMebzuYjP75Fuaa,0.7131578947368421,0.8651315789473688,0.15630781478860525,0.0,0.0,19,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,True,False,True,19,1,5,10,0.5263157894736842,0.79,0.59,0.42,0.64,0.52,0.51,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,rwNSuXDS4p5ZbFzsE,0.8526315789473684,0.648026315789474,0.10062133839107977,0.0,0.5789473684210527,19,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,True,False,True,19,1365,6,14,0.7368421052631579,0.74,0.72,0.45,0.76,0.38,0.72,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,S76stnxDqF2pCA6cu,0.7026315789473684,0.6907894736842108,0.12298233100576761,0.0,0.0,19,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,True,False,True,19,242,1,11,0.5789473684210527,0.64,0.67,0.4,0.68,0.51,0.56,0.18,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,hZDKR9w6gYHjH8bY8,0.6736842105263158,0.717105263157895,0.10178462950428271,0.0,0.05263157894736842,19,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,True,False,True,19,1100,2,9,0.47368421052631576,0.93,0.72,0.38,0.6,0.53,0.48,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,rtJ62PGiR4RHmskjo,0.7921052631578948,0.585526315789474,0.11269796371244137,0.0,0.05263157894736842,19,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,True,False,True,19,410,3,10,0.5263157894736842,0.8,0.72,0.44,0.71,0.49,0.64,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,tF3CJPFtsFNHo2xmL,0.7394736842105264,0.6381578947368424,0.11537005377254198,0.0,0.05263157894736842,19,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,True,False,True,19,1098,4,10,0.5263157894736842,0.67,0.75,0.73,0.67,0.36,0.68,0.54,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,uijqD4mpkmgocjtGN,0.5210526315789474,0.9177631578947372,0.168831736129952,0.0,0.0,19,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,True,False,True,19,1489,5,9,0.47368421052631576,0.71,0.71,0.42,0.59,0.67,0.44,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,xCdSGZuuBdog62krg,0.7605263157894736,0.6052631578947372,0.11984523722879685,0.0,0.10526315789473684,19,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,True,False,True,19,358,6,10,0.5263157894736842,0.43,0.58,0.41,0.67,0.4,0.67,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,4rZbjWEqv8x29jWWe,0.5631578947368421,0.5822368421052634,0.15714735396666965,0.0,0.0,19,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,19,1964,1,10,0.5263157894736842,0.41,0.72,0.35,0.62,0.29,0.65,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,dGiCgaxhr5ixNKBRz,0.531578947368421,0.592105263157895,0.20976837245662772,0.0,0.10526315789473684,19,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,19,490,2,7,0.3684210526315789,0.3,0.6,0.48,0.72,0.43,0.71,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,gLHgJcZB3j4k74dPk,0.6263157894736843,0.5098684210526317,0.15758742022715652,0.0,0.0,19,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,19,1502,3,12,0.631578947368421,0.92,0.67,0.52,0.66,0.64,0.52,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,kjsJAh4qEfRYYc7sH,0.6368421052631579,0.49671052631578966,0.173085091077951,0.0,0.05263157894736842,19,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,19,1253,4,11,0.5789473684210527,0.88,0.6,0.61,0.68,0.67,0.57,0.59,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,n9ycs3t4EhrnEqDy9,0.5473684210526316,0.5493421052631582,0.18171238422770603,0.0,0.3157894736842105,19,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,19,1619,5,12,0.631578947368421,0.25,0.7,0.4,0.64,0.51,0.55,0.15,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,zzpPJjFLbT6rEkjji,0.47368421052631576,0.6809210526315792,0.20350120978085479,0.0,0.0,19,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,19,245,6,10,0.5263157894736842,0.64,0.61,0.51,0.61,0.67,0.5,0.55,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,4babXjji2baspAxWp,0.7947368421052632,0.6973684210526319,0.11343295822238054,0.0,0.10526315789473684,19,PPXAxGcBiLKnraZbn,VALIDATION_14_C,True,False,True,19,1055,1,10,0.5263157894736842,0.68,0.65,0.5,0.61,0.49,0.55,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,BGZS9kNSLbrtzTdgr,0.8526315789473684,0.6184210526315792,0.10062133839107981,0.0,0.15789473684210525,19,PPXAxGcBiLKnraZbn,VALIDATION_14_C,True,False,True,19,1084,2,10,0.5263157894736842,0.52,0.55,0.46,0.71,0.31,0.69,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,GKjxQk3p7hAde3qet,0.7999999999999999,0.6776315789473687,0.09999999999999999,0.0,0.15789473684210525,19,PPXAxGcBiLKnraZbn,VALIDATION_14_C,True,False,True,19,1244,3,7,0.3684210526315789,0.6,0.64,0.47,0.66,0.46,0.57,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,MqtzyAjbmuvQEgFLC,0.8526315789473684,0.6118421052631582,0.10062133839107981,0.0,0.2631578947368421,19,PPXAxGcBiLKnraZbn,VALIDATION_14_C,True,False,True,19,878,4,10,0.5263157894736842,0.82,0.55,0.46,0.8,0.36,0.75,0.37,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,WhzRutjz38TLiFowi,0.7000000000000001,0.8026315789473688,0.1,0.0,0.10526315789473684,19,PPXAxGcBiLKnraZbn,VALIDATION_14_C,True,False,True,19,447,5,12,0.631578947368421,0.9,0.65,0.48,0.62,0.69,0.46,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,gZHkipy5m4CgvtTBm,0.4789473684210526,1.078947368421053,0.14807163049089683,0.0,0.0,19,PPXAxGcBiLKnraZbn,VALIDATION_14_C,True,False,True,19,419,6,9,0.47368421052631576,0.67,0.52,0.35,0.5,0.46,0.37,0.23,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,EoqX2PnYTanmTas39,0.9789473684210527,0.960526315789474,0.04076824574955174,0.0,0.05263157894736842,19,PQ93ThPn8QmfsftYP,VALIDATION_14_C,True,False,True,19,913,1,5,0.2631578947368421,0.7,0.65,0.41,0.67,0.55,0.56,0.23,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,dKFE9pXggToKeePD8,0.9789473684210527,0.960526315789474,0.04076824574955174,0.0,0.05263157894736842,19,PQ93ThPn8QmfsftYP,VALIDATION_14_C,True,False,True,19,1276,2,3,0.15789473684210525,0.96,0.67,0.49,0.57,0.64,0.49,0.53,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,foGcHA2LPzm5ZC65b,1.0,0.947368421052632,0.0,0.0,0.0,19,PQ93ThPn8QmfsftYP,VALIDATION_14_C,True,False,True,19,1367,3,5,0.2631578947368421,0.42,0.59,0.5,0.72,0.59,0.62,0.26,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,oxt84Z3Y54ZKNowNb,0.9842105263157894,0.960526315789474,0.03646422752776585,0.0,0.0,19,PQ93ThPn8QmfsftYP,VALIDATION_14_C,True,False,True,19,1266,4,4,0.21052631578947367,0.19,0.38,0.34,0.67,0.4,0.64,0.14,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,rBmaKWzxS5qDroW6t,0.8947368421052632,1.072368421052632,0.24596466201153522,0.0,0.0,19,PQ93ThPn8QmfsftYP,VALIDATION_14_C,True,False,True,19,2056,5,5,0.2631578947368421,0.55,0.56,0.46,0.53,0.66,0.43,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,xJHhqRNXd5zQ2FtWF,1.0,0.947368421052632,0.0,0.0,0.0,19,PQ93ThPn8QmfsftYP,VALIDATION_14_C,True,False,True,19,431,6,8,0.42105263157894735,0.87,0.72,0.44,0.69,0.51,0.58,0.3,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,3AJs7HEr8igznb6Ae,0.7289473684210526,0.835526315789474,0.1632851795525113,0.0,0.05263157894736842,19,Pu2EYfbvqDn5duudf,VALIDATION_14_C,True,False,True,19,1476,1,6,0.3157894736842105,0.72,0.78,0.42,0.72,0.52,0.6,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,Ck9g9ThSo3HekH5zB,0.8736842105263158,0.648026315789474,0.1507598482884474,0.0,0.15789473684210525,19,Pu2EYfbvqDn5duudf,VALIDATION_14_C,True,False,True,19,817,2,7,0.3684210526315789,0.74,0.49,0.44,0.77,0.28,0.77,0.36,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,YX38JBKFfobajkSym,0.7947368421052632,0.7565789473684215,0.16693422660161797,0.0,0.0,19,Pu2EYfbvqDn5duudf,VALIDATION_14_C,True,False,True,19,696,3,7,0.3684210526315789,0.69,0.59,0.39,0.63,0.34,0.6,0.37,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,biPE2GJDhfBmE5JDz,0.7342105263157894,0.828947368421053,0.16547589391855252,0.0,0.0,19,Pu2EYfbvqDn5duudf,VALIDATION_14_C,True,False,True,19,690,4,6,0.3157894736842105,0.7,0.41,0.48,0.65,0.54,0.57,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,dcTa3KfeA5nTLrcxP,0.6657894736842106,0.9144736842105267,0.18782174610584715,0.0,0.0,19,Pu2EYfbvqDn5duudf,VALIDATION_14_C,True,False,True,19,2027,5,5,0.2631578947368421,0.75,0.06,0.35,0.44,0.46,0.54,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,kJXJJfyuZk6wjR7ou,0.8578947368421053,0.6809210526315792,0.1632427623081139,0.0,0.10526315789473684,19,Pu2EYfbvqDn5duudf,VALIDATION_14_C,True,False,True,19,1117,6,11,0.5789473684210527,0.6,0.59,0.63,0.8,0.47,0.75,0.54,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,EW6gNYkBC5rKh7cX9,0.46315789473684216,0.5625000000000003,0.2517528577495031,0.0,0.0,19,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,True,False,True,19,903,1,9,0.47368421052631576,0.9,0.76,0.5,0.58,0.65,0.45,0.43,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,NF6Wyx9LaGuggLv85,0.4052631578947368,0.6381578947368424,0.2199848899369091,0.0,0.0,19,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,True,False,True,19,2028,2,6,0.3157894736842105,0.93,0.7,0.41,0.68,0.51,0.59,0.21,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,Tm46LEo4K7WyA62Ev,0.36578947368421055,0.6875000000000003,0.2248114014123531,0.0,0.0,19,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,True,False,True,19,1910,3,9,0.47368421052631576,0.59,0.65,0.49,0.56,0.68,0.47,0.48,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,jpYkkf26TJoJr9tQu,0.6868421052631579,0.29276315789473695,0.27570107060439564,0.0,0.05263157894736842,19,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,True,False,True,19,1639,4,12,0.631578947368421,0.74,0.45,0.48,0.76,0.4,0.76,0.37,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,kr2doexaMi4xN65jS,0.5763157894736842,0.411184210526316,0.24993073832807924,0.0,0.10526315789473684,19,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,True,False,True,19,1513,5,14,0.7368421052631579,0.54,0.76,0.46,0.68,0.58,0.56,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,qiT9ZiNLDxvdZsXRg,0.5447368421052632,0.4703947368421055,0.24756431213456287,0.0,0.0,19,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,True,False,True,19,1906,6,8,0.42105263157894735,0.4,0.43,0.53,0.56,0.62,0.47,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,8JFizMAcocfXavdwA,0.6078947368421053,0.7894736842105267,0.14713327103678278,0.0,0.0,19,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,True,False,True,19,2018,1,10,0.5263157894736842,0.57,0.47,0.45,0.56,0.59,0.49,0.37,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,Nnzz5R2EgLfjBNuDb,0.6710526315789473,0.6973684210526319,0.11506953215302868,0.0,0.15789473684210525,19,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,True,False,True,19,317,2,10,0.5263157894736842,1.0,0.88,0.47,0.63,0.55,0.46,0.51,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,YvncjfYn8cHggWjrW,0.7999999999999999,0.5822368421052634,0.1038723913473187,0.0,0.15789473684210525,19,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,True,False,True,19,821,3,12,0.631578947368421,0.82,0.51,0.5,0.74,0.37,0.72,0.46,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,u37pKPvfWi2nBt26z,0.5789473684210527,0.8256578947368425,0.12908156282558653,0.0,0.0,19,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,True,False,True,19,827,4,7,0.3684210526315789,0.87,0.64,0.46,0.52,0.67,0.46,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,xuLbo2sj75SREtZJH,0.7631578947368421,0.5888157894736845,0.10863035495026468,0.0,0.21052631578947367,19,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,True,False,True,19,763,5,10,0.5263157894736842,0.67,0.63,0.39,0.64,0.44,0.55,0.08,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,xwRTjjhq9sxWJDiSw,0.6947368421052631,0.661184210526316,0.13464840847858978,0.0,0.21052631578947367,19,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,True,False,True,19,631,6,10,0.5263157894736842,0.38,0.73,0.44,0.74,0.49,0.62,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,42PAyJe2TZbsHixrp,0.7131578947368421,1.0131578947368425,0.18697178598243802,0.0,0.0,19,XSabP8mGgLEZc59Fq,VALIDATION_14_C,True,False,True,19,1659,1,7,0.3684210526315789,0.39,0.43,0.36,0.5,0.5,0.47,0.19,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,c25risNKv95QuCm52,0.8842105263157896,0.7993421052631583,0.169405020415064,0.0,0.0,19,XSabP8mGgLEZc59Fq,VALIDATION_14_C,True,False,True,19,1956,2,8,0.42105263157894735,0.45,0.64,0.47,0.52,0.59,0.49,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,c6u6icrchkkNeW4RP,0.7447368421052631,0.9703947368421056,0.1538067283810785,0.0,0.0,19,XSabP8mGgLEZc59Fq,VALIDATION_14_C,True,False,True,19,1805,3,9,0.47368421052631576,0.6,0.45,0.44,0.53,0.55,0.5,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,keX9Ja97JwNk6h5Nn,0.9078947368421053,0.7828947368421056,0.14802485379394983,0.0,0.10526315789473684,19,XSabP8mGgLEZc59Fq,VALIDATION_14_C,True,False,True,19,1210,4,10,0.5263157894736842,0.66,0.61,0.51,0.77,0.36,0.76,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,kfDjPxv5j4n3yYGkE,0.9105263157894737,0.7500000000000003,0.13820174742632507,0.0,0.2631578947368421,19,XSabP8mGgLEZc59Fq,VALIDATION_14_C,True,False,True,19,770,5,13,0.6842105263157895,0.66,0.49,0.47,0.82,0.43,0.72,0.23,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,r68trJFzcsD98LJG3,0.9131578947368422,0.759868421052632,0.1393991856647266,0.0,0.10526315789473684,19,XSabP8mGgLEZc59Fq,VALIDATION_14_C,True,False,True,19,1017,6,10,0.5263157894736842,0.39,0.57,0.51,0.74,0.48,0.69,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,4hpj3ri3dCxd3C4dJ,0.9342105263157895,0.8618421052631583,0.12253101817708227,0.0,0.0,19,qifdzNTJxMn9kXwzv,VALIDATION_14_C,True,False,True,19,337,1,11,0.5789473684210527,0.54,0.67,0.44,0.62,0.44,0.56,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,Bx2udhhE7BwSDZQQ8,0.8921052631578947,0.9111842105263162,0.15066794956104881,0.0,0.0,19,qifdzNTJxMn9kXwzv,VALIDATION_14_C,True,False,True,19,1836,2,8,0.42105263157894735,0.64,0.59,0.4,0.67,0.47,0.56,0.19,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,WqHP2jH3RduFRtaXk,0.8342105263157894,0.9802631578947372,0.1960482161283071,0.0,0.0,19,qifdzNTJxMn9kXwzv,VALIDATION_14_C,True,False,True,19,1247,3,7,0.3684210526315789,0.68,0.55,0.34,0.61,0.2,0.63,0.18,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,cRnDgmY3GPKAu5jcJ,0.9342105263157895,0.8618421052631583,0.12253101817708227,0.0,0.0,19,qifdzNTJxMn9kXwzv,VALIDATION_14_C,True,False,True,19,512,4,11,0.5789473684210527,0.54,0.78,0.45,0.67,0.63,0.53,0.33,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,jCBB3hBWAtQmdrAkd,0.8763157894736842,0.9177631578947372,0.16089259334350287,0.0,0.05263157894736842,19,qifdzNTJxMn9kXwzv,VALIDATION_14_C,True,False,True,19,551,5,11,0.5789473684210527,0.64,0.6,0.52,0.7,0.38,0.69,0.49,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,mKNPng2KYDMJShyNF,0.9210526315789473,0.8651315789473688,0.13795097286401217,0.0,0.05263157894736842,19,qifdzNTJxMn9kXwzv,VALIDATION_14_C,True,False,True,19,1435,6,13,0.6842105263157895,0.78,0.75,0.48,0.68,0.54,0.57,0.34,gpt-5.1 twin
