custom_id,record_id,unit_id,treatment_name,TreatmentCode,Treatment,PersonalizedTreatment,scenario,case,scenario_order,cell_name,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated,UGProposer_decision,UGProposer_decision_nonnull,UGProposer_decision_state,UGResponder_decision,UGResponder_decision_nonnull,UGResponder_decision_state,TGSender_decision,TGSender_decision_nonnull,TGSender_decision_state,TGReceiver_decision,TGReceiver_decision_nonnull,TGReceiver_decision_state,PD_decision,PD_decision_nonnull,PD_decision_state,SH_decision,SH_decision_nonnull,SH_decision_state,C_decision,C_decision_nonnull,C_decision_state
multi_game_llm_fvk2c__1442,1442,1442,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1442,1442,1442,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1467,1467,1467,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,2.0,1,2,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1467,1467,1467,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1467,1467,1467,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1535,1535,1535,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1535,1535,1535,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1535,1535,1535,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1586,1586,1586,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1586,1586,1586,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1586,1586,1586,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1638,1638,1638,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1638,1638,1638,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1638,1638,1638,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1671,1671,1671,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1671,1671,1671,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1671,1671,1671,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1741,1741,1741,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1741,1741,1741,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1741,1741,1741,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1760,1760,1760,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1760,1760,1760,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1760,1760,1760,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1782,1782,1782,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1782,1782,1782,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,2.0,1,2,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1782,1782,1782,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1934,1934,1934,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1934,1934,1934,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1934,1934,1934,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1938,1938,1938,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1938,1938,1938,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1938,1938,1938,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__198,198,198,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__198,198,198,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__198,198,198,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2017,2017,2017,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2017,2017,2017,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2017,2017,2017,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2159,2159,2159,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2159,2159,2159,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2159,2159,2159,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2166,2166,2166,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2166,2166,2166,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2166,2166,2166,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2250,2250,2250,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2250,2250,2250,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2250,2250,2250,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2360,2360,2360,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2360,2360,2360,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2360,2360,2360,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2410,2410,2410,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2410,2410,2410,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2410,2410,2410,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2419,2419,2419,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2419,2419,2419,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2419,2419,2419,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2444,2444,2444,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2444,2444,2444,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2444,2444,2444,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2445,2445,2445,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2445,2445,2445,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2445,2445,2445,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2448,2448,2448,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2448,2448,2448,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2448,2448,2448,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2522,2522,2522,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2522,2522,2522,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2522,2522,2522,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__257,257,257,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__257,257,257,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__257,257,257,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2713,2713,2713,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2713,2713,2713,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2713,2713,2713,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2718,2718,2718,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2718,2718,2718,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2718,2718,2718,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2763,2763,2763,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2763,2763,2763,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2763,2763,2763,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2823,2823,2823,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2823,2823,2823,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2823,2823,2823,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2857,2857,2857,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2857,2857,2857,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2857,2857,2857,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2956,2956,2956,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2956,2956,2956,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2956,2956,2956,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2980,2980,2980,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2980,2980,2980,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2980,2980,2980,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2989,2989,2989,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2989,2989,2989,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2989,2989,2989,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,2.0,1,2,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__438,438,438,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__438,438,438,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__438,438,438,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,YES,1,YES,3.0,1,3,B,1,B,Y,1,Y,Mars,1,Mars
