custom_id,record_id,unit_id,treatment_name,variant,model,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players_json,chip_definitions_json,participant_chip_values_json,initial_chip_holdings_json,turn_order_json
chip_bargain__chip4_cohort_01_m8aboy_game_1,chip4__cohort_01_m8aboy__game_1,chip4__cohort_01_m8aboy__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 01-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""dog-orange-6132"", ""buffalo-green-3116"", ""bear-red-1079""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""buffalo-green-3116"": {""RED"": 0.6, ""BLUE"": 0.6, ""GREEN"": 0.5, ""PURPLE"": 0.1}, ""dog-orange-6132"": {""RED"": 0.7, ""GREEN"": 0.5, ""BLUE"": 0.7, ""PURPLE"": 0.6}, ""bear-red-1079"": {""RED"": 0.3, ""BLUE"": 0.4, ""PURPLE"": 0.4, ""GREEN"": 0.5}}","{""dog-orange-6132"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""buffalo-green-3116"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""bear-red-1079"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""dog-orange-6132"", ""buffalo-green-3116"", ""bear-red-1079""]"
chip_bargain__chip4_cohort_02_m7xl5i_game_1,chip4__cohort_02_m7xl5i__game_1,chip4__cohort_02_m7xl5i__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""otter-orange-7286"": {""PURPLE"": 0.7, ""RED"": 0.5, ""GREEN"": 0.5, ""BLUE"": 0.9}, ""peacock-red-7894"": {""RED"": 0.7, ""PURPLE"": 0.8, ""BLUE"": 0.8, ""GREEN"": 0.5}, ""squid-pink-8454"": {""BLUE"": 0.5, ""RED"": 0.6, ""GREEN"": 0.5, ""PURPLE"": 1.0}}","{""peacock-red-7894"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""squid-pink-8454"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-orange-7286"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""peacock-red-7894"", ""squid-pink-8454"", ""otter-orange-7286""]"
chip_bargain__chip4_cohort_02_m89542_game_1,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""dog-red-9959"": {""GREEN"": 0.5, ""PURPLE"": 1.0, ""BLUE"": 0.5, ""RED"": 0.6}, ""bear-blue-8468"": {""RED"": 1.0, ""BLUE"": 0.8, ""PURPLE"": 0.1, ""GREEN"": 0.5}, ""otter-yellow-9944"": {""PURPLE"": 0.5, ""RED"": 1.0, ""GREEN"": 0.5, ""BLUE"": 0.7}}","{""otter-yellow-9944"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""bear-blue-8468"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dog-red-9959"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]"
chip_bargain__chip4_cohort_02_m898xg_game_1,chip4__cohort_02_m898xg__game_1,chip4__cohort_02_m898xg__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""cat-purple-7074"", ""otter-orange-7382"", ""badger-yellow-9338""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""badger-yellow-9338"": {""GREEN"": 0.5, ""RED"": 0.1, ""PURPLE"": 0.4, ""BLUE"": 0.2}, ""otter-orange-7382"": {""PURPLE"": 0.3, ""GREEN"": 0.5, ""BLUE"": 0.1, ""RED"": 0.5}, ""cat-purple-7074"": {""BLUE"": 0.9, ""RED"": 1.0, ""PURPLE"": 0.8, ""GREEN"": 0.5}}","{""cat-purple-7074"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-orange-7382"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""badger-yellow-9338"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""cat-purple-7074"", ""otter-orange-7382"", ""badger-yellow-9338""]"
chip_bargain__chip4_cohort_02_m8aboy_game_1,chip4__cohort_02_m8aboy__game_1,chip4__cohort_02_m8aboy__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""camel-yellow-4406"", ""badger-purple-8825"", ""otter-orange-6095""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""otter-orange-6095"": {""GREEN"": 0.5, ""RED"": 0.4, ""BLUE"": 0.5, ""PURPLE"": 0.9}, ""camel-yellow-4406"": {""RED"": 0.5, ""BLUE"": 0.5, ""PURPLE"": 0.8, ""GREEN"": 0.5}, ""badger-purple-8825"": {""GREEN"": 0.5, ""RED"": 0.2, ""PURPLE"": 0.1, ""BLUE"": 0.1}}","{""camel-yellow-4406"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""badger-purple-8825"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-orange-6095"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""camel-yellow-4406"", ""badger-purple-8825"", ""otter-orange-6095""]"
chip_bargain__chip4_cohort_03_m7xld5_game_1,chip4__cohort_03_m7xld5__game_1,chip4__cohort_03_m7xld5__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 03-m7xld5,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""lion-blue-5564"", ""butterfly-pink-8539"", ""camel-orange-3210""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""butterfly-pink-8539"": {""RED"": 0.2, ""PURPLE"": 0.8, ""GREEN"": 0.5, ""BLUE"": 0.4}, ""lion-blue-5564"": {""BLUE"": 0.8, ""GREEN"": 0.5, ""PURPLE"": 0.1, ""RED"": 0.8}, ""camel-orange-3210"": {""GREEN"": 0.5, ""RED"": 0.2, ""PURPLE"": 0.2, ""BLUE"": 0.7}}","{""lion-blue-5564"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""butterfly-pink-8539"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""camel-orange-3210"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""lion-blue-5564"", ""butterfly-pink-8539"", ""camel-orange-3210""]"
chip_bargain__chip4_cohort_03_m898xg_game_1,chip4__cohort_03_m898xg__game_1,chip4__cohort_03_m898xg__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 03-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""squid-orange-6967"", ""camel-blue-7414"", ""lion-green-7491""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""squid-orange-6967"": {""PURPLE"": 0.1, ""BLUE"": 0.5, ""GREEN"": 0.5, ""RED"": 0.1}, ""camel-blue-7414"": {""PURPLE"": 0.5, ""GREEN"": 0.5, ""RED"": 0.4, ""BLUE"": 0.6}, ""lion-green-7491"": {""RED"": 0.9, ""GREEN"": 0.5, ""BLUE"": 0.9, ""PURPLE"": 0.6}}","{""squid-orange-6967"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""camel-blue-7414"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""lion-green-7491"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""squid-orange-6967"", ""camel-blue-7414"", ""lion-green-7491""]"
chip_bargain__chip4_cohort_03_m8aboy_game_1,chip4__cohort_03_m8aboy__game_1,chip4__cohort_03_m8aboy__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 03-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""squid-red-8346"", ""peacock-yellow-3297"", ""alligator-yellow-2825""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""peacock-yellow-3297"": {""BLUE"": 0.9, ""RED"": 0.3, ""GREEN"": 0.5, ""PURPLE"": 0.7}, ""alligator-yellow-2825"": {""GREEN"": 0.5, ""BLUE"": 0.7, ""RED"": 0.7, ""PURPLE"": 0.1}, ""squid-red-8346"": {""BLUE"": 0.7, ""GREEN"": 0.5, ""RED"": 0.5, ""PURPLE"": 0.3}}","{""squid-red-8346"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""peacock-yellow-3297"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""alligator-yellow-2825"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""squid-red-8346"", ""peacock-yellow-3297"", ""alligator-yellow-2825""]"
chip_bargain__chip4_cohort_04_m7xlmc_game_1,chip4__cohort_04_m7xlmc__game_1,chip4__cohort_04_m7xlmc__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 04-m7xlmc,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""owl-green-5917"", ""alligator-blue-4648"", ""ram-blue-1430""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""alligator-blue-4648"": {""GREEN"": 0.5, ""BLUE"": 0.9, ""RED"": 1.0, ""PURPLE"": 0.3}, ""ram-blue-1430"": {""GREEN"": 0.5, ""PURPLE"": 0.5, ""RED"": 1.0, ""BLUE"": 0.5}, ""owl-green-5917"": {""RED"": 0.6, ""PURPLE"": 0.7, ""BLUE"": 0.1, ""GREEN"": 0.5}}","{""owl-green-5917"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""alligator-blue-4648"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""ram-blue-1430"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""owl-green-5917"", ""alligator-blue-4648"", ""ram-blue-1430""]"
chip_bargain__chip4_cohort_04_m89542_game_1,chip4__cohort_04_m89542__game_1,chip4__cohort_04_m89542__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 04-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""butterfly-yellow-2785"": {""BLUE"": 0.5, ""GREEN"": 0.5, ""RED"": 0.8, ""PURPLE"": 0.8}, ""cat-pink-5829"": {""GREEN"": 0.5, ""PURPLE"": 0.2, ""BLUE"": 0.6, ""RED"": 0.4}, ""badger-blue-8654"": {""BLUE"": 0.2, ""RED"": 0.4, ""PURPLE"": 0.9, ""GREEN"": 0.5}}","{""butterfly-yellow-2785"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""badger-blue-8654"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""cat-pink-5829"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]"
chip_bargain__chip4_cohort_04_m8aboy_game_1,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""butterfly-orange-8262"": {""GREEN"": 0.5, ""PURPLE"": 0.8, ""RED"": 0.3, ""BLUE"": 0.7}, ""ram-red-1301"": {""PURPLE"": 0.7, ""BLUE"": 0.2, ""RED"": 0.4, ""GREEN"": 0.5}, ""goose-orange-349"": {""GREEN"": 0.5, ""BLUE"": 0.3, ""PURPLE"": 0.5, ""RED"": 0.2}}","{""ram-red-1301"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""goose-orange-349"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""butterfly-orange-8262"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]"
chip_bargain__chip4_cohort_05_m7xlsd_game_1,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""whale-pink-487"": {""RED"": 0.5, ""PURPLE"": 0.4, ""BLUE"": 0.4, ""GREEN"": 0.5}, ""duck-red-8937"": {""RED"": 0.5, ""GREEN"": 0.5, ""BLUE"": 0.9, ""PURPLE"": 0.2}, ""iguana-red-1430"": {""BLUE"": 0.6, ""RED"": 0.3, ""GREEN"": 0.5, ""PURPLE"": 0.4}}","{""iguana-red-1430"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""whale-pink-487"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""duck-red-8937"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]"
chip_bargain__chip4_cohort_05_m89542_game_1,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""lion-yellow-9203"": {""PURPLE"": 0.6, ""RED"": 0.4, ""GREEN"": 0.5, ""BLUE"": 0.3}, ""owl-yellow-9160"": {""RED"": 0.1, ""BLUE"": 0.6, ""PURPLE"": 0.5, ""GREEN"": 0.5}, ""ram-purple-8899"": {""GREEN"": 0.5, ""RED"": 0.7, ""BLUE"": 0.7, ""PURPLE"": 0.6}}","{""ram-purple-8899"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""lion-yellow-9203"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""owl-yellow-9160"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]"
chip_bargain__chip4_cohort_05_m898xg_game_1,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""ram-green-9746"": {""PURPLE"": 0.6, ""RED"": 0.3, ""GREEN"": 0.5, ""BLUE"": 0.2}, ""owl-yellow-8687"": {""BLUE"": 1.0, ""RED"": 0.3, ""GREEN"": 0.5, ""PURPLE"": 0.7}, ""butterfly-purple-4350"": {""BLUE"": 0.6, ""PURPLE"": 0.2, ""RED"": 0.2, ""GREEN"": 0.5}}","{""butterfly-purple-4350"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""ram-green-9746"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""owl-yellow-8687"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]"
