custom_id,persona_pid,persona_source,source_frame,source_key,persona_chars,persona_sha1,general_domain_top_1pct,specific_domain_top_1pct,general_domain_top_0_1pct,specific_domain_top_0_1pct,game_id,treatment_name,config_id,num_rounds,players,model,max_persona_chars,top_k
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_7oRFMBwqmesGX7t3H__p018__g013,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_fMhhGrfpZH9ign2AK__p018__g014,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_i7C4Y4NiesraiSwwb__p018__g015,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_7tfDsTHHnxsgrhE3d__p018__g016,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_r7Bk7fEwX3HSRrXMZ__p018__g017,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_7FQezekfKk3zctLN8__p018__g018,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_2khRAszouj8vP8ZfP__p018__g019,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_CoHyYysb84APn5gDE__p018__g020,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_2KKC9nMd8nRXfgH5G__p018__g021,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_PrfKWppTZdvPhe4oN__p018__g022,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_6Pxb9DsQpyk22cJNr__p018__g023,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_Fm7uYc98E2b6kcoDE__p018__g024,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_9oyspxPncwXdAkruR__p018__g025,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_2TDnnb4wn9rwy3CYZ__p018__g026,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_7ywewvEuctuz4Rq8j__p018__g027,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_AJ4ikZuWJeJcEXhgZ__p018__g028,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_3v9ji6wNY7sXHe8cM__p018__g029,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_8GneB6qmtDLSnbcJT__p018__g030,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_6sSM4xSyZQkaxyHav__p018__g031,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_3EQGxadfbmAKaACgZ__p018__g032,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_Aj2G7CTuhLZ7Z2SPK__p018__g033,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_FAuuG8S2iw8wkGRnA__p018__g034,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_SFohXkBYvScM7Y7rC__p018__g035,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_5R7YRmti4R5GiJKpi__p018__g036,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_6BxRfLcBtXYodAS8h__p018__g037,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_7Y6PBvgZNqtriKzaZ__p018__g038,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_HmA52oSS75D5Z2W8a__p018__g039,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_14f19722d2df__game_6pQRuemJv5faRcZft__p018__g040,personahub_persona_14f19722d2df,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:103163,31,4f269b6c4720c04355b0a4491be10c8cab209241,,,,,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_5mhtM66ewYHNxSp4q__p019__g001,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_2TquMDieEiixty8AN__p019__g002,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,2TquMDieEiixty8AN,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_65crAkEscRbHNJXbW__p019__g003,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,65crAkEscRbHNJXbW,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_3EG5RaDj4z7hkT2JD__p019__g004,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_PmcxhmDRj2tN3cECC__p019__g005,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_925LF9k9CXpz8KjQm__p019__g006,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_ASQtYBWx6cGN27KxL__p019__g007,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_DYFJDsdGg8bppBJ7P__p019__g008,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_CbDvrXGkphmfGtH3G__p019__g009,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_FvbM5EM5aB5pcjLpA__p019__g010,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_C5Cd8Yq5dDbdycXKB__p019__g011,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_AyQkFs97hRTki5zWR__p019__g012,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_7oRFMBwqmesGX7t3H__p019__g013,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_fMhhGrfpZH9ign2AK__p019__g014,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_i7C4Y4NiesraiSwwb__p019__g015,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_7tfDsTHHnxsgrhE3d__p019__g016,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_r7Bk7fEwX3HSRrXMZ__p019__g017,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_7FQezekfKk3zctLN8__p019__g018,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_2khRAszouj8vP8ZfP__p019__g019,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_CoHyYysb84APn5gDE__p019__g020,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_2KKC9nMd8nRXfgH5G__p019__g021,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_PrfKWppTZdvPhe4oN__p019__g022,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_6Pxb9DsQpyk22cJNr__p019__g023,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
personahub_persona_jsonl_pgg_match__pid_personahub_persona_654facba12e0__game_Fm7uYc98E2b6kcoDE__p019__g024,personahub_persona_654facba12e0,personahub_persona_jsonl,persona.jsonl official 200k-row subset,persona.jsonl:112898,118,8aeedd0387bc08e82499abd31426aad64287061e,,,,,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
