sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
232,47,2,mm_individual_demo_047_02_ab,mm_individual_demo_047_02,DghhrNtwZPFq7vX8N,281084140_9675038222426928.0,9675038222426930,11,79c59073a50d6348bdf97d0b34f214ea,12863,stay,swerve,left,right,stay,swerve,A,stay,FRA,FRA,22,graduate,male,5000,0.89,0,Age,Age,Old,1,799,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: Graduate degree
Annual income: $5,000-$10,000
Political views: 0.89 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: FRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 girl.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
233,47,3,mm_individual_demo_047_03_ab,mm_individual_demo_047_03,eKqduggbtATmjaJKy,-881654125_1200198405706483.0,1200198405706480,3,79c59073a50d6348bdf97d0b34f214ea,12863,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,24,bachelor,male,35000,0.21,0.78,Age,Age,Old,1,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.21 on a conservative (0) to progressive (1) scale
Religiosity: 0.78 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 girl.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
234,47,4,mm_individual_demo_047_04_ab,mm_individual_demo_047_04,f8RbFzgSt5hRJrj6D,1704342233_1738809440627754.0,1738809440627750,7,79c59073a50d6348bdf97d0b34f214ea,12863,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,54,graduate,male,80000,0.69,0.34,Age,Age,Old,1,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 54
Gender: Male
Education: Graduate degree
Annual income: $80,001-$100,000
Political views: 0.69 on a conservative (0) to progressive (1) scale
Religiosity: 0.34 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 girl.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
235,47,5,mm_individual_demo_047_05_ab,mm_individual_demo_047_05,iouqPRtcgPfgDBNpd,962493952_8285595174854805.0,8285595174854810,4,79c59073a50d6348bdf97d0b34f214ea,12863,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,21,bachelor,female,above100000,0,0.61,Age,Age,Old,1,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Female
Education: Bachelor degree
Annual income: Over $100,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.61 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 girl.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
236,48,1,mm_individual_demo_048_01_ab,mm_individual_demo_048_01,4v59Tg9Bgmvm6yfP3,-2076312554_3179074884085358.0,3179074884085360,2,697927bab188ef452432817a12f11728,12860,stay,swerve,left,right,stay,swerve,B,swerve,DEU,DEU,22,college,male,10000,0.5,0.5,Fitness,Fitness,Fat,1,809,203,232,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: Attended college
Annual income: $10,001-$15,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
237,48,2,mm_individual_demo_048_02_ab,mm_individual_demo_048_02,5mt9j73oKv2jHaprQ,647281647_1123191579245030.0,1123191579245030,10,697927bab188ef452432817a12f11728,12860,swerve,stay,left,right,swerve,stay,B,stay,USA,USA,20,high,male,under5000,0.5,0.19,Fitness,Fitness,Fat,1,809,203,232,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Male
Education: High school diploma
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.19 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 large woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
238,48,3,mm_individual_demo_048_03_ab,mm_individual_demo_048_03,Z5oovgx8GXX8tbNdP,633146756_2309560477727028.0,2309560477727030,1,697927bab188ef452432817a12f11728,12860,stay,swerve,left,right,stay,swerve,A,stay,FRA,FRA,28,high,female,50000,0,0.2,Fitness,Fitness,Fat,1,814,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 28
Gender: Female
Education: High school diploma
Annual income: $50,001-$80,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.20 on a not religious (0) to very religious (1) scale
Country: FRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
239,48,4,mm_individual_demo_048_04_ab,mm_individual_demo_048_04,oKaPAHcuGFLbNMTcW,691733160_8389933408599304.0,8389933408599310,4,697927bab188ef452432817a12f11728,12860,swerve,stay,left,right,swerve,stay,B,stay,BRA,BRA,22,college,male,under5000,0.49,0.12,Fitness,Fitness,Fat,1,806,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.49 on a conservative (0) to progressive (1) scale
Religiosity: 0.12 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 large woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
240,48,5,mm_individual_demo_048_05_ab,mm_individual_demo_048_05,w9ccZgDbovy4dfuZ3,-1703479122_4501606337220439.0,4501606337220440,8,697927bab188ef452432817a12f11728,12860,stay,swerve,left,right,stay,swerve,A,stay,TUR,TUR,21,college,male,5000,0.76,0,Fitness,Fitness,Fat,1,808,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: Attended college
Annual income: $5,000-$10,000
Political views: 0.76 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: TUR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
241,49,1,mm_individual_demo_049_01_ab,mm_individual_demo_049_01,DkJs3MfuzH97qnpAk,-461711137_26907131260149.0,26907131260149,1,8aa4bb7e1b24ee37fc401c9a01c1cf25,12840,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,30,college,male,50000,0,0,Fitness,Fitness,Fat,1,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Male
Education: Attended college
Annual income: $50,001-$80,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
242,49,2,mm_individual_demo_049_02_ab,mm_individual_demo_049_02,E3BmhcHLGXLTxgdNQ,-469000940_3390095029378758.0,3390095029378760,1,8aa4bb7e1b24ee37fc401c9a01c1cf25,12840,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,18,high,male,25000,0.51,0,Fitness,Fitness,Fat,1,803,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 18
Gender: Male
Education: High school diploma
Annual income: $25,001-$35,000
Political views: 0.51 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
243,49,3,mm_individual_demo_049_03_ab,mm_individual_demo_049_03,XxZGPPN3ZfnxbP5bf,-1475274192_1979866172541144.0,1979866172541140,7,8aa4bb7e1b24ee37fc401c9a01c1cf25,12840,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,32,college,male,50000,0.67,0.5,Fitness,Fitness,Fat,1,800,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 32
Gender: Male
Education: Attended college
Annual income: $50,001-$80,000
Political views: 0.67 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
244,49,4,mm_individual_demo_049_04_ab,mm_individual_demo_049_04,t2v6DK9QAY8P9y2MD,1359391842_7931909719936745.0,7931909719936750,1,8aa4bb7e1b24ee37fc401c9a01c1cf25,12840,stay,swerve,left,right,stay,swerve,A,stay,ARE,ARE,25,bachelor,male,25000,0.7,0,Fitness,Fitness,Fat,1,799,200,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 25
Gender: Male
Education: Bachelor degree
Annual income: $25,001-$35,000
Political views: 0.70 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: ARE

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
245,49,5,mm_individual_demo_049_05_ab,mm_individual_demo_049_05,ydmm4Z6SRy4CWF5wh,1058680877_5394705239975791.0,5394705239975790,13,8aa4bb7e1b24ee37fc401c9a01c1cf25,12840,swerve,stay,left,right,swerve,stay,B,stay,DEU,DEU,23,bachelor,male,under5000,0.61,0.11,Fitness,Fitness,Fat,1,796,199,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Bachelor degree
Annual income: Under $5,000
Political views: 0.61 on a conservative (0) to progressive (1) scale
Religiosity: 0.11 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 large woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
