StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-14 20:15:18,2021-10-14 20:19:37,IP Address,213.205.194.50,100,259,True,2021-10-14 20:19:38,R_2DU3wZlTYyoPR0L,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.237,2.842,2.875,3,7,3.843,5.722,5.75,3,8,1.429,2.647,2.672,2,7,1.014,2.209,2.238,2,7,1.465,3.352,3.379,3,7,1.359,2.888,2.916,2,7,2.852,15.067,15.092,5,7,7.901,11.667,11.701,3,2,1.913,2.501,2.63,2,3,1.253,3.372,3.396,3,3,3.784,5.472,5.4,2,3,5.583,9.231,9.255,3,Not at all,1.769,2.679,2.601,2,2,2.791,3.519,3.541,2,2,1.732,2.383,2.301,2,3,2.574,5.04,5.075,3,5eff6ae361fa1102b360e5ea,0,0,0,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 20:19:14,2021-10-14 20:26:45,IP Address,94.11.161.252,100,451,True,2021-10-14 20:26:45,R_1Lv4HrydCMNZXxW,,,,,52.2122955322265625,0.1515960693359375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,0.985,2.685,2.754,3,4,1.852,3.344,3.301,2,Extremely,2.925,5.488,5.558,2,Extremely,2.35,4.193,4.272,2,4,2.811,4.404,4.488,2,7,7.011,9.746,9.701,2,Extremely,1.969,5.112,5.187,4,Extremely,3.438,6.938,6.901,3,3,3.2,8.584,8.656,4,5,1.138,2.922,3.001,3,8,1.789,3.606,3.686,2,8,2.109,4.813,4.885,2,2,2.086,3.469,3.534,2,5,2.11,4.085,4.156,2,6,6.018,8.747,8.701,3,5,5.468,10.082,10.158,5,5f4629dcf91d7325d70dcffe,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
2021-10-14 20:30:47,2021-10-14 20:34:25,IP Address,81.170.51.162,100,217,True,2021-10-14 20:34:25,R_1dcTbkAhlNS4eRb,,,,,51.5565032958984375,-3.355804443359375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.391,1.391,1.444,1,Not at all,0.95,1.417,1.464,2,Not at all,1.14,1.574,1.502,2,Not at all,0.601,0.601,0.78,1,Not at all,1.042,1.6,1.656,2,Not at all,1.009,1.299,1.352,2,Not at all,1.212,1.212,1.266,1,Not at all,1.039,1.397,1.449,2,Not at all,1.097,1.491,1.537,2,Not at all,0.816,0.816,0.863,1,Not at all,1.084,1.468,1.402,2,Not at all,0.962,1.37,1.313,2,Not at all,0.953,1.395,1.445,2,Not at all,0.913,2.101,2.325,2,Not at all,1.082,1.415,1.461,2,Not at all,1.971,4.001,4.203,3,59a52c18514a2200017e6b2e,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 20:32:28,2021-10-14 20:37:33,IP Address,81.96.73.146,100,305,True,2021-10-14 20:37:34,R_3gXFxbyTwT7J78k,,,,,54.9662933349609375,-1.6092987060546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,2.898,2.898,2.916,1,6,4.661,4.661,4.679,1,7,5.293,5.293,5.206,1,8,1.666,1.666,1.685,1,4,2.99,2.99,3.008,1,5,1.39,1.39,1.306,1,6,1.469,1.469,1.49,1,5,2.054,2.054,2.072,1,4,2.885,2.885,2.904,1,3,1.558,1.558,1.582,1,5,2.45,2.45,2.467,1,4,1.415,1.415,1.433,1,3,1.146,1.146,1.163,1,5,1.643,1.643,1.661,1,5,2.507,2.507,2.633,1,4,7.044,7.044,7.064,1,561e6e5bed6e5a000ac7e70c,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 20:38:19,2021-10-14 20:41:18,IP Address,146.198.93.11,100,179,True,2021-10-14 20:41:19,R_2EdgL3eIIlo7AKp,,,,,52.7718963623046875,-1.546295166015625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.245,1.245,1.278,1,3,1.243,1.956,1.9,2,6,1.45,1.45,1.4,1,8,1.916,1.916,1.973,1,Extremely,1.622,1.622,1.661,1,Extremely,1.282,1.282,1.2,1,Extremely,1.917,1.917,1.951,1,8,2.34,2.34,2.393,1,Not at all,2.685,3.215,3.253,2,2,3.587,3.587,3.501,1,3,1.242,1.242,1.279,1,5,3.012,3.012,3.053,1,2,1.253,1.253,1.296,1,Not at all,1.706,1.706,1.762,1,8,1.283,1.283,1.201,1,2,1.541,1.541,1.58,1,5dbe90f8965e863667a79ca8,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 20:43:19,2021-10-14 20:46:20,IP Address,81.153.220.248,100,180,True,2021-10-14 20:46:20,R_2dKYCLeWx11U7AF,,,,,51.4501953125,-2.650299072265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,4.109,4.109,4.123,1,7,1.766,1.766,1.785,1,8,2.376,2.376,2.388,1,8,3.182,3.182,3.196,1,8,1.883,1.883,1.898,1,6,3.392,3.392,3.301,1,7,4.014,4.014,4.024,1,7,1.851,1.851,1.867,1,7,2.174,2.174,2.189,1,7,2.174,2.174,2.186,1,6,5.545,5.545,5.56,1,7,3.864,3.864,3.878,1,6,7.365,7.365,7.381,1,5,2.327,2.327,2.341,1,6,2.572,2.572,2.591,1,6,1.789,1.789,1.702,1,611927b3f7e620c65d3d8e06,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 20:52:21,2021-10-14 20:56:05,IP Address,94.193.103.37,100,224,True,2021-10-14 20:56:05,R_2dzHvyvk7a4lA9Q,,,,,52.0276031494140625,-0.731201171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,2,1.214,2.199,2.275,2,3,0.635,3.335,3.3,5,4,0.631,3.132,3.101,5,6,1.076,3.942,3.901,5,3,1.832,3.383,3.46,2,3,0.493,2.577,2.651,4,6,1.611,3.63,3.601,3,6,0.173,2.359,2.424,3,2,0.61,5.444,5.402,6,4,2.805,6.691,6.771,7,6,1.005,3.022,3.093,3,7,0.862,4.432,4.403,4,2,0.697,1.531,1.502,2,3,1.65,4.236,4.201,3,5,3.909,6.911,6.978,4,6,1.104,4.673,4.742,6,596404adb4a49e00017110f7,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 21:11:42,2021-10-14 21:14:20,IP Address,91.125.1.187,100,157,True,2021-10-14 21:14:21,R_Dk6120tDAuJFh7P,,,,,52.2317962646484375,-0.9170989990234375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.931,2.046,2.109,2,8,2.142,4.675,4.74,3,Extremely,0.922,2.699,2.764,3,Extremely,0.846,2.222,2.285,3,7,1.274,2.583,2.644,2,7,1.804,3.371,3.331,3,8,0.844,2.157,2.104,3,Extremely,1.1,2.324,2.385,2,7,1.087,1.911,1.973,2,6,0.998,1.941,2.005,2,7,0.898,3.279,3.211,2,7,1.649,3.333,3.393,2,6,0.198,3.473,3.429,2,6,2.242,3.983,4.046,2,7,1.204,1.984,2.045,2,8,1.93,2.779,2.844,2,59cd79bdaeef3b0001021824,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 21:09:57,2021-10-14 21:14:23,IP Address,176.27.118.98,100,266,True,2021-10-14 21:14:24,R_2SHx6A4XgDdvQWF,,,,,50.5458984375,-3.5345001220703125,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,3,5.637,5.637,5.646,1,4,2.378,2.378,2.386,1,7,4.067,4.067,4.077,1,5,1.362,1.362,1.37,1,3,1.835,1.835,1.843,1,5,1.862,1.862,1.872,1,6,1.333,1.333,1.342,1,4,2.297,2.297,2.201,1,4,2.574,2.574,2.582,1,3,1.706,1.706,1.716,1,4,1.259,1.259,1.267,1,4,6.239,6.239,6.248,1,Not at all,6.51,6.51,6.521,1,2,1.641,1.641,1.652,1,3,1.577,1.577,1.585,1,Not at all,2.282,2.282,2.29,1,611956b3ed07d8aaf4e1cf43,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
2021-10-14 21:14:01,2021-10-14 21:17:17,IP Address,82.42.247.89,100,196,True,2021-10-14 21:17:17,R_A7GWWIeZ2BGpmoh,,,,,51.2738037109375,0.4976959228515625,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,2,2.501,2.501,2.62,1,6,2.471,2.471,2.492,1,4,1.551,2.585,2.504,2,4,1.7,1.7,1.728,1,Not at all,2.119,2.119,2.147,1,3,2.333,2.31,2.31,2,4,1.54,1.54,1.564,1,6,3.114,3.114,3.135,1,Not at all,4.084,4.084,4,1,2,0.026,2.09,2.001,2,3,1.368,1.368,1.393,1,4,3.275,3.275,3.201,1,Not at all,2.557,2.557,2.596,1,2,3.438,3.438,3.464,1,3,3.153,3.153,3.175,1,3,1.811,1.811,1.837,1,5f05cf1309b0de08fd3bd4cf,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 21:16:33,2021-10-14 21:21:21,IP Address,51.155.10.11,100,287,True,2021-10-14 21:21:21,R_1DGSkBtRG7H4oGN,,,,,53.5540924072265625,-1.1302032470703125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,2.585,4.017,4.083,2,7,1.771,3.005,3.077,2,5,8.401,11.801,11.863,3,4,3.258,8.838,8.906,4,7,3.457,6.056,6.007,2,7,3.223,6.972,6.907,3,4,1.603,4.381,4.447,2,4,0.765,3.19,3.258,2,5,1.268,7.926,7.993,3,4,3.061,5.104,5.169,2,3,1.884,3.258,3.23,2,4,3.534,6.566,6.528,2,5,1.498,6.483,6.544,3,5,1.073,3.921,3.983,2,2,1.512,2.986,3.052,2,2,2.043,7.924,7.99,2,5f83a366f29b4217a0dd1405,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 21:19:30,2021-10-14 21:26:32,IP Address,78.86.5.57,100,421,True,2021-10-14 21:26:32,R_1oHjLS2NtHNQ3Xd,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.679,3.213,3.287,2,8,1.792,3.134,3.203,2,8,1.812,3.146,3.101,2,Extremely,1.631,3.166,3.231,2,8,1.398,2.713,2.781,2,8,2.114,12.353,12.302,4,8,2.171,3.834,3.8,2,8,1.773,3.083,3.148,2,7,1.759,3.441,3.401,3,6,13.312,15.487,15.55,3,8,4.463,7.565,7.626,4,7,2.099,4.395,4.471,3,6,1.731,3.899,3.963,2,7,1.465,2.973,3.035,2,7,1.51,3.498,3.562,2,7,4.432,6.5,6.674,2,615a1abda2e5d2f15bb42baf,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 21:29:32,2021-10-14 21:34:46,IP Address,82.26.99.128,100,314,True,2021-10-14 21:34:46,R_3eh2Es92bT0691F,,,,,50.8612060546875,-0.1194000244140625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.42,3.133,3.194,3,8,2.226,2.741,2.701,2,7,1.56,4.856,4.801,2,Extremely,1.496,2.844,2.801,4,7,2.17,3.533,3.601,3,6,1.293,2.557,2.501,2,6,1.34,2.854,2.801,2,6,3.274,4.989,5.054,3,8,2.657,4.057,4.129,3,5,1.155,2.801,2.982,2,4,1.209,1.742,1.701,2,3,1.027,2.319,2.386,2,5,1.343,2.472,2.539,2,7,1.765,3.449,3.401,3,4,1.539,3.571,3.635,3,3,16.932,17.614,17.678,2,5d52f3cc00691e0019494a39,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 21:31:08,2021-10-14 21:35:33,IP Address,89.243.152.74,100,265,True,2021-10-14 21:35:34,R_3Mo1zlTsTlaI0vU,,,,,52.783203125,-1.3343963623046875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,1.713,2.822,2.886,2,Extremely,1.123,2.618,2.687,2,Extremely,1.802,3.135,3.102,2,Extremely,3.017,4.507,4.566,2,7,1.098,2.737,2.798,2,Extremely,2.709,6.077,6.145,3,Extremely,3.893,5.001,5.072,2,8,4.059,5.115,5.184,2,4,2.105,3.437,3.497,2,8,1.282,2.672,2.737,2,7,1.961,4.62,4.691,4,6,1.334,4.012,4.082,4,5,3.355,4.262,4.324,2,7,1.351,4.616,4.687,5,6,5.106,7.347,7.3,2,8,0.269,9.658,9.723,6,61536834684ede30aff7e98c,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 21:37:38,2021-10-14 21:41:02,IP Address,86.14.72.120,100,204,True,2021-10-14 21:41:02,R_2uEDf39wWxe5tcq,,,,,54.544097900390625,-6.26300048828125,anonymous,EN,"Read, understood and approved",5,5,10,20,0,10,5,5,0,20,10,10,8,0.854,2.099,2.131,4,6,0.428,1.301,1.435,2,5,1.229,2.395,2.425,3,4,1.075,2.807,2.838,3,7,0.684,1.722,1.752,3,3,0.813,2.31,2.339,3,4,0.685,1.907,1.937,3,4,0.841,1.774,1.7,3,2,1.555,1.987,1.9,2,7,0.637,2.701,2.846,4,3,3.446,4.979,4.902,3,3,1.004,2.609,2.639,3,7,0.679,1.839,1.867,2,7,3.542,5.315,5.348,4,3,1.935,2.544,2.574,2,4,0.923,2.279,2.201,3,5ccff56a168c6a0015f95786,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 21:39:58,2021-10-14 21:42:46,IP Address,89.243.132.159,100,167,True,2021-10-14 21:42:46,R_1CCkiIjbEhbsou4,,,,,51.2886962890625,-0.7957000732421875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.558,1.558,1.577,1,8,1.612,1.612,1.631,1,8,1.911,1.911,1.929,1,8,2.115,2.115,2.134,1,Extremely,3.282,3.282,3.292,1,7,1.672,1.672,1.691,1,6,3.676,3.676,3.689,1,7,2.112,2.112,2.129,1,8,1.613,1.613,1.624,1,6,1.8,1.8,1.819,1,6,1.559,1.559,1.571,1,6,1.772,1.772,1.789,1,7,1.942,1.942,1.959,1,7,2.006,2.006,2.025,1,5,2.434,2.434,2.446,1,5,2.165,2.165,2.182,1,614054f50086440c62887a0a,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 21:40:20,2021-10-14 21:44:53,IP Address,51.199.131.5,100,272,True,2021-10-14 21:44:53,R_1jdgEhHnnwhNCeJ,,,,,53.3123016357421875,-1.3394012451171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.271,2.003,2.036,2,8,1.608,3.155,3.189,3,8,2.62,3.949,3.987,2,Extremely,1.165,1.914,1.949,2,7,1.357,2.506,2.54,2,7,1.523,2.478,2.513,2,6,1.267,3.206,3.24,3,7,7.839,10.775,10.701,3,5,2.216,3.149,3.187,2,6,1.974,3.655,3.689,3,5,1.949,3.962,3.995,2,6,1.528,2.824,2.86,2,3,2.213,2.213,2.247,1,5,4.877,7.489,7.401,3,4,1.8,4.413,4.449,3,5,1.65,3.173,3.101,3,61251fc7ab1b31b97484ce40,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 21:51:03,2021-10-14 21:54:27,IP Address,86.20.211.162,100,203,True,2021-10-14 21:54:27,R_1GxBZLJsTwowLcK,,,,,50.7310028076171875,-1.9530029296875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.516,3.2,3.369,4,8,1.395,2.713,2.775,2,8,1.753,4.635,4.696,4,7,2.587,5.129,5.188,3,7,3.049,5.138,5.1,3,7,2.419,3.651,3.6,2,6,2.299,3.893,3.954,2,4,4.172,5.39,5.452,2,6,2.172,3.571,3.638,2,7,1.451,2.875,2.94,2,6,1.502,2.635,2.695,2,3,3.016,4.585,4.649,2,8,3.308,4.427,4.483,2,7,2.096,3.295,3.356,2,4,1.368,2.835,2.897,2,3,2.378,3.495,3.559,2,5eeba8ce2af5113688a7987c,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 21:58:44,2021-10-14 22:04:18,IP Address,87.115.213.190,100,333,True,2021-10-14 22:04:19,R_12cej8iD97Yn32K,,,,,52.783203125,-1.3343963623046875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.009,3.164,3.109,3,5,0.862,2.204,2.389,3,6,10.222,11.846,11.803,3,6,1.375,2.595,2.663,2,6,1.067,2.181,2.246,3,6,1.178,2.486,2.548,2,6,1.091,19.363,19.421,4,6,1.144,2.086,2.147,2,5,0.816,1.786,1.855,2,4,1.356,2.288,2.355,2,6,2.367,4.265,4.332,3,5,0.831,2.139,2.203,2,5,1.103,2.006,2.07,2,5,2.969,5.031,5.098,4,5,1.515,3.595,3.659,3,4,18.218,18.832,18.894,2,5be6f1cbeca90b0001e6e8d5,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 22:00:51,2021-10-14 22:05:01,IP Address,209.93.0.69,100,250,True,2021-10-14 22:05:01,R_3FLuay73POZI3K6,,,,,50.82000732421875,-1.06640625,anonymous,EN,"Read, understood and approved",5,1,0,20,5,10,5,5,0,5,10,10,Extremely,1.366,4.091,4.001,3,8,0.786,2.294,2.323,3,8,1.044,1.985,1.901,2,Extremely,1.483,2.69,2.601,3,8,2.466,4.168,4.196,3,7,0.979,2.452,2.479,3,Extremely,1.651,2.834,2.865,3,7,0.92,2.528,2.554,2,7,1.855,3.69,3.6,3,7,0.957,1.921,1.954,3,7,0.768,1.869,1.896,3,7,2.498,3.948,3.979,3,5,2.397,4.814,4.841,4,7,1.154,2.17,2.1,3,7,1.281,2.347,2.375,3,7,2.452,3.993,3.9,4,616032d21a16435a9ef61c93,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 22:03:35,2021-10-14 22:06:09,IP Address,129.234.0.172,100,154,True,2021-10-14 22:06:09,R_3HvTxl4WTPchVap,,,,,54.7698974609375,-1.5590057373046875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.204,1.204,1.22,1,7,2.299,2.299,2.318,1,6,2.478,2.478,2.493,1,7,14.214,15.968,15.992,3,5,1.189,1.189,1.101,1,5,2.31,2.31,2.324,1,6,1.557,1.557,1.574,1,4,1.873,1.873,1.89,1,5,2.138,2.138,2.155,1,5,1.385,1.385,1.301,1,5,3.284,3.284,3.203,1,3,4.736,4.736,4.759,1,4,2.288,2.288,2.2,1,3,1.535,1.535,1.552,1,2,1.694,1.694,1.601,1,2,1.987,1.987,1.901,1,615223f242f926e1d14da5e0,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 22:25:42,2021-10-14 22:29:44,IP Address,213.205.200.21,100,241,True,2021-10-14 22:29:44,R_31YhlgIP7emqIWB,,,,,51.556396484375,0.071502685546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.498,5.417,5.473,3,8,1.732,9.776,9.84,3,7,2.075,4.114,4.172,3,7,1.792,4.775,4.838,4,4,2.76,3.838,3.895,2,5,2.083,4.013,4.071,3,6,1.486,4.026,4.083,2,6,3.282,11.118,11.185,5,4,2.741,4.305,4.364,3,3,2.913,4.208,4.267,2,5,1.647,6.358,6.417,3,3,2.067,4.616,4.672,3,Not at all,2.779,5.245,5.305,2,4,2.654,7.574,7.639,4,3,2.569,8.099,8.156,4,3,2.983,4.278,4.338,3,60342bd9c4c71123493ec1a7,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 22:28:44,2021-10-14 22:33:16,IP Address,82.132.186.91,100,272,True,2021-10-14 22:33:16,R_3FIjcUXXGNeABWc,,,,,53.459503173828125,-2.95379638671875,anonymous,EN,"Read, understood and approved",5,5,10,10,10,10,5,5,0,20,10,10,Extremely,0.704,4.75,4.783,6,6,0.8,1.6,1.767,3,5,1.132,2.795,2.823,3,8,2.472,3.851,3.878,4,3,1.35,1.845,1.875,2,3,0.946,1.724,1.751,3,2,0.906,1.615,1.645,3,4,1.048,2.088,2,3,3,1.252,2.138,2.17,3,4,1.74,2.94,2.97,4,2,1.178,2.346,2.388,3,3,1.199,2.3,2.436,3,2,0.975,1.789,1.7,3,2,1.063,2.443,2.473,3,4,2.124,5.7,5.873,4,3,1.03,1.925,1.952,3,61470ea6d44fa390418c61c6,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 22:41:25,2021-10-14 22:44:12,IP Address,92.40.195.187,100,166,True,2021-10-14 22:44:12,R_1psBQkoyIqPQc0T,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.305,2.519,2.578,2,Extremely,1.693,2.772,2.83,2,8,1.26,2.498,2.557,2,8,1.974,3.488,3.546,3,Extremely,2.418,3.631,3.689,2,Extremely,4.893,6.791,6.85,2,8,1.2,2.59,2.649,2,8,3.252,5.375,5.437,2,8,1.144,2.801,2.966,2,8,3.167,5.174,5.238,3,8,0.93,2.16,2.224,3,7,2.388,3.627,3.683,3,7,0.974,2.325,2.385,3,8,2.583,3.83,3.894,3,Not at all,0.133,0.133,0.195,1,7,1.598,2.836,2.894,3,5fd9ebe208162009df0fe81f,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 22:41:30,2021-10-14 22:48:18,IP Address,2.125.235.127,100,408,True,2021-10-14 22:48:18,R_2AL7p2ExYIFTvTW,,,,,51.5554046630859375,0.6466064453125,anonymous,EN,"Read, understood and approved",5,5,0,20,5,5,5,5,0,20,7,7,Not at all,1.589,3.474,3.532,2,2,1.621,2.764,2.819,2,4,0.972,1.574,1.627,2,5,1.321,1.963,2.018,2,Not at all,2.629,7.314,7.374,4,2,0.922,2.635,2.69,2,3,1.339,1.758,1.815,2,5,0.996,2.631,2.689,2,Not at all,4.037,4.73,4.785,2,2,1.047,1.465,1.524,2,4,0.879,2.912,2.967,2,5,1.604,2.545,2.501,2,Not at all,1.195,1.704,1.76,2,2,1.035,2.885,2.942,2,4,1.173,5.6,5.656,2,4,1.547,2.505,2.56,2,6149a58511a024afe31a7443,0,0,0,1,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 23:03:04,2021-10-14 23:06:28,IP Address,87.115.204.107,100,203,True,2021-10-14 23:06:28,R_2TQP5LKUWo7hNsC,,,,,52.231597900390625,-2.7729949951171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.014,2.068,2.123,2,6,1.275,3.109,3.179,2,4,0.775,2.041,2.001,3,6,0.54,2.174,2.239,3,6,0.632,2.421,2.494,3,6,0.999,2.983,3.048,2,5,0.604,2.574,2.641,2,5,2.32,3.944,3.901,2,6,1.09,2.917,2.983,3,4,1.401,2.889,2.952,2,5,1.146,1.685,1.755,2,5,0.639,2.116,2.183,3,6,0.667,4.24,4.2,2,4,1.436,2.47,2.545,2,4,0.628,3.946,3.902,3,4,0.988,4.145,4.101,3,5e88727006b1360008cf33fb,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 23:10:49,2021-10-14 23:14:31,IP Address,86.185.207.226,100,222,True,2021-10-14 23:14:32,R_1lzWi6798T8Pcf2,,,,,50.9871063232421875,-4.2534942626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,0,5,5,0,20,10,10,3,1.226,1.619,1.696,2,Extremely,2.752,4.94,4.901,3,7,4.772,5.5,5.568,2,Extremely,1.106,2.241,2.201,2,3,1.757,4.709,4.789,2,4,1.343,2.22,2.286,2,3,1.577,1.986,2.053,2,7,2.973,11.788,11.875,6,2,1.569,1.873,1.941,2,6,1.267,2.752,2.7,2,2,4.447,8.392,8.448,2,2,2.176,3.554,3.501,2,Extremely,0.862,1.871,1.941,2,Not at all,1.381,1.666,1.733,2,Extremely,0.896,2.64,2.602,3,Extremely,0.943,2.569,2.641,3,6150da147cfcbdd354e7ae7d,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
