custom_id,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension
two_stage_trust_punishment_y2hgu__e4_b_2392,E4__B__2392,E4__B__2392,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2406,E4__B__2406,E4__B__2406,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2427,E4__B__2427,E4__B__2427,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2475,E4__B__2475,E4__B__2475,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2528,E4__B__2528,E4__B__2528,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2539,E4__B__2539,E4__B__2539,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2604,E4__B__2604,E4__B__2604,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2613,E4__B__2613,E4__B__2613,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_270,E4__B__270,E4__B__270,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_291,E4__B__291,E4__B__291,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_424,E4__B__424,E4__B__424,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_447,E4__B__447,E4__B__447,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_508,E4__B__508,E4__B__508,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_646,E4__B__646,E4__B__646,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_682,E4__B__682,E4__B__682,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_685,E4__B__685,E4__B__685,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_686,E4__B__686,E4__B__686,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_876,E4__B__876,E4__B__876,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_918,E4__B__918,E4__B__918,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_980,E4__B__980,E4__B__980,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_984,E4__B__984,E4__B__984,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_994,E4__B__994,E4__B__994,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e5_a_1057,E5__A__1057,E5__A__1057,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1187,E5__A__1187,E5__A__1187,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1243,E5__A__1243,E5__A__1243,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1281,E5__A__1281,E5__A__1281,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_129,E5__A__129,E5__A__129,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1316,E5__A__1316,E5__A__1316,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1370,E5__A__1370,E5__A__1370,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1460,E5__A__1460,E5__A__1460,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_156,E5__A__156,E5__A__156,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1597,E5__A__1597,E5__A__1597,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1608,E5__A__1608,E5__A__1608,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1695,E5__A__1695,E5__A__1695,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_173,E5__A__173,E5__A__173,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1730,E5__A__1730,E5__A__1730,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1887,E5__A__1887,E5__A__1887,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1891,E5__A__1891,E5__A__1891,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1895,E5__A__1895,E5__A__1895,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2046,E5__A__2046,E5__A__2046,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2068,E5__A__2068,E5__A__2068,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2173,E5__A__2173,E5__A__2173,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2192,E5__A__2192,E5__A__2192,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2231,E5__A__2231,E5__A__2231,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2307,E5__A__2307,E5__A__2307,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2360,E5__A__2360,E5__A__2360,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2393,E5__A__2393,E5__A__2393,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2398,E5__A__2398,E5__A__2398,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2425,E5__A__2425,E5__A__2425,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2438,E5__A__2438,E5__A__2438,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2455,E5__A__2455,E5__A__2455,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2473,E5__A__2473,E5__A__2473,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2498,E5__A__2498,E5__A__2498,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_255,E5__A__255,E5__A__255,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2611,E5__A__2611,E5__A__2611,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_29,E5__A__29,E5__A__29,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_338,E5__A__338,E5__A__338,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_360,E5__A__360,E5__A__360,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_390,E5__A__390,E5__A__390,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_423,E5__A__423,E5__A__423,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_541,E5__A__541,E5__A__541,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_547,E5__A__547,E5__A__547,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_572,E5__A__572,E5__A__572,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_740,E5__A__740,E5__A__740,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_784,E5__A__784,E5__A__784,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_787,E5__A__787,E5__A__787,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_792,E5__A__792,E5__A__792,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_908,E5__A__908,E5__A__908,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_959,E5__A__959,E5__A__959,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_980,E5__A__980,E5__A__980,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_987,E5__A__987,E5__A__987,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_992,E5__A__992,E5__A__992,E5_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,hidden,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1038,E5__A__1038,E5__A__1038,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1186,E5__A__1186,E5__A__1186,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1217,E5__A__1217,E5__A__1217,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1244,E5__A__1244,E5__A__1244,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1249,E5__A__1249,E5__A__1249,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1263,E5__A__1263,E5__A__1263,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1325,E5__A__1325,E5__A__1325,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1414,E5__A__1414,E5__A__1414,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1507,E5__A__1507,E5__A__1507,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1560,E5__A__1560,E5__A__1560,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_158,E5__A__158,E5__A__158,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1666,E5__A__1666,E5__A__1666,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1709,E5__A__1709,E5__A__1709,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1716,E5__A__1716,E5__A__1716,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1864,E5__A__1864,E5__A__1864,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1873,E5__A__1873,E5__A__1873,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_1875,E5__A__1875,E5__A__1875,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2026,E5__A__2026,E5__A__2026,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2048,E5__A__2048,E5__A__2048,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2169,E5__A__2169,E5__A__2169,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2181,E5__A__2181,E5__A__2181,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2217,E5__A__2217,E5__A__2217,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2300,E5__A__2300,E5__A__2300,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2347,E5__A__2347,E5__A__2347,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2385,E5__A__2385,E5__A__2385,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2391,E5__A__2391,E5__A__2391,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2414,E5__A__2414,E5__A__2414,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2424,E5__A__2424,E5__A__2424,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2436,E5__A__2436,E5__A__2436,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2448,E5__A__2448,E5__A__2448,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2477,E5__A__2477,E5__A__2477,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2518,E5__A__2518,E5__A__2518,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2592,E5__A__2592,E5__A__2592,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_2602,E5__A__2602,E5__A__2602,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_305,E5__A__305,E5__A__305,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_323,E5__A__323,E5__A__323,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_347,E5__A__347,E5__A__347,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_379,E5__A__379,E5__A__379,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_501,E5__A__501,E5__A__501,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_531,E5__A__531,E5__A__531,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_560,E5__A__560,E5__A__560,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_693,E5__A__693,E5__A__693,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_738,E5__A__738,E5__A__738,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_739,E5__A__739,E5__A__739,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_746,E5__A__746,E5__A__746,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_888,E5__A__888,E5__A__888,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_931,E5__A__931,E5__A__931,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_964,E5__A__964,E5__A__964,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_966,E5__A__966,E5__A__966,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_a_99,E5__A__99,E5__A__99,E5_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E5,A,observable,role_a_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1045,E5__B__1045,E5__B__1045,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1167,E5__B__1167,E5__B__1167,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1207,E5__B__1207,E5__B__1207,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1256,E5__B__1256,E5__B__1256,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1271,E5__B__1271,E5__B__1271,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1288,E5__B__1288,E5__B__1288,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_133,E5__B__133,E5__B__133,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1445,E5__B__1445,E5__B__1445,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1553,E5__B__1553,E5__B__1553,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
two_stage_trust_punishment_y2hgu__e5_b_1588,E5__B__1588,E5__B__1588,E5_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E5,B,hidden,role_b_hidden_check,punish,impact
