custom_id,record_id,unit_id,treatment_name,gold_target,variant,model,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated
multi_game_llm_fvk2c__2178,2178,2178,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,1.0,1.0,0.0,0.0,0.0
multi_game_llm_fvk2c__2241,2241,2241,TDU,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': None, 'SH_decision': None, 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 1, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 1, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,0.0,0.0,0.0,1.0,1.0,0.0
multi_game_llm_fvk2c__2343,2343,2343,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': None, 'TGReceiver_decision': 1, 'PD_decision': None, 'SH_decision': 'Y', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 1, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,1.0,0.0,1.0,0.0,0.0
multi_game_llm_fvk2c__2354,2354,2354,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,1.0,1.0,0.0,0.0,1.0
multi_game_llm_fvk2c__2438,2438,2438,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,1.0,1.0,0.0,0.0,1.0
multi_game_llm_fvk2c__2578,2578,2578,TDU,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': None, 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,1.0,1.0,1.0,1.0,0.0,1.0
multi_game_llm_fvk2c__2666,2666,2666,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 2, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': None, 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 6, 'TGSender_decision': 'YES', 'TGReceiver_decision': 6, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 2, 'UGResponder_decision': 3, 'TGSender_decision': 'NO', 'TGReceiver_decision': 6, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,1.0,1.0,1.0,0.0,0.0
multi_game_llm_fvk2c__2693,2693,2693,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': None, 'SH_decision': None, 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,1.0,1.0,1.0
multi_game_llm_fvk2c__2699,2699,2699,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__2750,2750,2750,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 1, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi_game_llm_fvk2c__2811,2811,2811,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Saturn'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__2816,2816,2816,TDU,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': 1, 'PD_decision': None, 'SH_decision': 'Y', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGSender_decision': 'NO', 'TGReceiver_decision': 1, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Venus'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGSender_decision': 'NO', 'TGReceiver_decision': 1, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Venus'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,1.0,1.0,0.0,1.0,0.0,1.0
multi_game_llm_fvk2c__2869,2869,2869,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 8, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': 2, 'PD_decision': None, 'SH_decision': None, 'C_decision': 'Venus'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 2, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 0, 'UGResponder_decision': 2, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,1.0,0.0,1.0,1.0,0.0
multi_game_llm_fvk2c__2913,2913,2913,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__308,308,308,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': None, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,1.0,0.0,0.0,0.0
multi_game_llm_fvk2c__400,400,400,TDU,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': None, 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,1.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__436,436,436,TDU,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Venus'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,1.0,1.0,0.0,0.0,0.0,0.0
